question_id,prompt,answer
26,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What precautions should farmers take to prevent waterlogging?","Here are key precautions against waterlogging for your fields:

1.  **Shape Your Land:** Create gentle slopes (grading) so excess rainwater flows away naturally to drainage channels.
2.  **Dig Drainage Channels:** Construct open ditches or subsurface drains around and across your field to collect and carry away standing water.
3.  **Build Raised Beds:** Plant crops on broad, raised beds (especially during monsoon) to keep plant roots above saturated soil.
4.  **Avoid Over-Irrigation:** Apply only the water your crop needs; use soil moisture checks to guide irrigation timing.
5.  **Improve Soil Structure:** Regularly add organic matter (farmyard manure, compost) to help soil absorb water faster and improve internal drainage.
6.  **Puddle Carefully:** For paddy, ensure good field leveling and manage bunds to contain water without flooding neighbouring plots.
7.  **Choose Suitable Crops:** In flood-prone areas, select water-tolerant varieties or crops like rice during risky seasons.
8.  **Maintain Drains:** Keep existing field drains, channels, and outlets clear of weeds and silt before the rainy season starts.
9.  **Test Soil:** If waterlogging is persistent, test soil for salinity/sodicity, which often follows poor drainage.
10. **Prevention Saves Crops:** Taking these steps protects roots from suffocation and prevents yield loss."
27,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the common diseases that affect cattle?","Here are 5 common cattle diseases in India and key prevention steps:

1.  **Foot and Mouth Disease (FMD):** Causes fever, blisters in mouth/on feet, drooling, and severe lameness. Highly contagious. **Prevention:** Strict biosecurity and **yearly FMD vaccination** for all cattle and buffaloes is essential.
2.  **Haemorrhagic Septicaemia (HS):** Sudden high fever, swelling in throat/neck, difficulty breathing, often fatal within hours. **Prevention:** Timely **HS vaccination before monsoon** (May-June) is critical.
3.  **Black Quarter (BQ):** Causes sudden lameness, hot painful swelling in thigh/shoulder muscles, high fever, and high mortality. **Prevention:** **Vaccinate calves and young stock annually** before the rainy season.
4.  **Mastitis:** Inflammation of udder, causing swelling, heat, pain, changes in milk (clots, watery). **Prevention:** Practice good milking hygiene, teat dipping after milking, ensure clean/dry bedding.
5.  **Internal Parasites (Worms):** Cause weight loss, poor growth, diarrhea, rough coat, and anemia. **Prevention:** **Regular deworming** every 4-6 months for all animals (strategic timing advised).

**Crucial:** Always consult your local veterinarian for diagnosis, treatment, and a specific vaccination/deworming schedule for your area."
28,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can animals be protected from infectious diseases?  ","Here are key steps to protect your animals from infectious diseases:

1.  **Vaccinate regularly:** Follow the vaccination schedule recommended by your veterinarian for diseases like Foot and Mouth Disease (FMD), Haemorrhagic Septicaemia (HS), and Black Quarter (BQ).
2.  **Practice strict hygiene:** Clean and disinfect sheds, equipment, and feeding/watering troughs frequently using approved disinfectants.
3.  **Ensure clean water & balanced feed:** Provide animals with fresh, clean water daily and a nutritionally balanced diet to keep their immune systems strong.
4.  **Control insects & rodents:** Keep sheds and surrounding areas clean and dry to reduce flies, ticks, mosquitoes, and rats which spread diseases.
5.  **Quarantine new animals:** Isolate any new animals or those returning from market/outside for at least 30 days before mixing them with your herd/flock.
6.  **Limit farm visitors:** Restrict access to your animals, especially people who have been near other farms or sick animals; provide footbaths if visitors are essential.
7.  **Separate sick animals immediately:** Isolate any animal showing signs of illness (fever, coughing, diarrhea, loss of appetite) and call your veterinarian promptly.
8.  **Buy animals carefully:** Only purchase animals from known, disease-free sources and ensure they are vaccinated before bringing them to your farm.
9.  **Dispose of waste properly:** Safely remove and compost manure and dispose of dead animals correctly (burial/burning as per local rules) to prevent disease spread.
10. **Report serious disease signs:** Inform your local veterinarian or animal health worker immediately if you see unusual deaths or symptoms to protect others' animals too."
29,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What causes dandruff in onions?  ","Here's what causes that white, powdery ""dandruff"" on onions:

1.  **It's caused by a soil fungus** called *Sclerotium cepivorum*, which causes a disease named **White Rot**.
2.  This fungus attacks the **roots and base (bulb) of the onion plant**.
3.  The white, fluffy ""dandruff"" you see is the **fungus itself growing** on the decaying bulb.
4.  Tiny, round, black resting bodies (sclerotia) form within this white growth.
5.  The fungus **lives in the soil for many years** and infects plants through the roots.
6.  First signs include **yellowing and dying of older leaves** starting at the tips.
7.  Infected plants wilt easily and pull out of the ground with **rotted roots**.
8.  It spreads through **infected soil, water, tools, or planting material**.
9.  **There is no cure once plants are infected.**
10.  Prevention through **long crop rotation (7+ years without onions/garlic)** is essential."
30,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the main symptoms of common parasitic diseases found in animals?  ","Here are key symptoms of common animal parasites to watch for:

1.  **External parasites (ticks, lice, mites):** Visible insects on skin/hair, intense itching, skin redness, hair loss, scabs, restlessness, anemia (pale gums/eyelids).
2.  **Internal parasites (stomach/intestinal worms):** Diarrhea (sometimes bloody/mucousy), weight loss despite eating, rough/dull hair coat, bottle jaw (swelling under jaw), weakness, worms visible in dung.
3.  **Liver flukes:** Severe weight loss, weakness, swelling under jaw (bottle jaw), sometimes diarrhea.
4.  **General signs:** Reduced milk yield, poor growth in young animals, coughing (lungworms), reduced grazing.

**If you see these signs, consult a veterinarian promptly for diagnosis and treatment.**"
31,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How to treat lameness in animals?  ","Here's how to treat lame animals effectively:

1.  **Isolate & Rest:** Immediately separate the lame animal and provide strict rest on clean, dry bedding to prevent further injury and allow healing.
2.  **Clean Thoroughly:** Carefully clean the affected foot/leg with soap and clean water to remove all dirt and debris; inspect closely for wounds, swelling, or heat.
3.  **Identify Cause:** Look for obvious problems like deep cuts, abscesses (soft, painful swelling), stones lodged between hooves, or overgrown hooves needing trimming.
4.  **Basic Foot Soak:** For infections or abscesses, soak the foot in warm water mixed with Epsom salt (1 cup per 5 litres) for 10-15 minutes twice daily.
5.  **Apply Disinfectant:** After soaking, dry the foot and apply a gentle disinfectant like diluted iodine (Betadine) or antibiotic ointment to any open wounds.
6.  **Control Pain/Inflammation:** Consult a veterinarian for appropriate anti-inflammatory pain relief (e.g., Meloxicam injection/tablet) which is crucial for recovery.
7.  **Professional Help:** **Always consult a veterinarian promptly**, especially if the cause isn't obvious, the lameness is severe, or doesn't improve in 1-2 days. They may need to drain abscesses or prescribe antibiotics.
8.  **Trim Overgrown Hooves:** Get a trained person to trim severely overgrown hooves; regular walking on hard ground helps prevent this.
9.  **Prevent Recurrence:** Keep housing dry, clean, and free of sharp stones/mud; provide balanced mineral feed (especially Zinc, Copper); trim hooves every 3-6 months.
10. **Act Fast:** Early treatment greatly improves recovery chances and reduces suffering."
32,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can soil health be improved with crops?","Here's how to improve your soil health using crops:

1.  **Rotate crops:** Don't grow the same crop in the same field year after year. Rotate cereals (like wheat/rice) with legumes (like chickpea, pigeon pea, green gram). Legumes fix nitrogen from the air, enriching the soil for the next crop.
2.  **Intercrop:** Grow two compatible crops together, like maize with cowpea. This covers the soil better, reduces weeds, and legumes add nitrogen.
3.  **Grow green manure/cover crops:** Plant crops like sunnhemp, dhaincha, or cowpea *specifically* to plough back into the soil before they fully mature. This adds vital organic matter and nutrients as they decompose.
4.  **Leave crop residues:** After harvest, incorporate leftover stalks and leaves (straw, stover) back into the soil instead of burning them. This builds organic matter, feeds soil microbes, and improves soil structure and water holding capacity.
Using these crop-based methods builds organic matter, boosts beneficial soil life, improves soil structure, and increases nutrient availability naturally over time."
33,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are some organic methods of controlling pests and diseases in bean crops?","Here are effective organic methods for bean pests and diseases:

1.  **Crop Rotation:** Don't plant beans in the same spot year after year; rotate with non-legume crops (like maize or millet) to break pest and disease cycles.
2.  **Healthy Soil:** Add plenty of compost or well-rotted manure to build strong plants that resist pests better.
3.  **Neem-Based Sprays:** Spray neem oil solution (mix 5ml neem oil + 2-3ml liquid soap per litre of water) weekly, especially under leaves, against aphids, whiteflies, and fungal diseases.
4.  **Garlic/Chilli Spray:** Crush 100g garlic or chillies, soak in 1 litre water overnight, strain, dilute (1:10), add soap, and spray to deter insects.
5.  **Handpicking:** Regularly remove larger pests like bean beetles or caterpillars by hand and destroy them.
6.  **Strong Water Spray:** Blast aphids and spider mites off plants with a strong jet of water early in the morning.
7.  **Wood Ash:** Lightly dust wood ash around plants to deter crawling insects and slugs.
8.  **Remove Sick Plants:** Immediately pull out and destroy plants showing severe virus symptoms (like mosaic patterns) or fungal diseases to prevent spread.
9.  **Encourage Beneficials:** Grow small-flowered plants (like coriander or marigold) nearby to attract ladybugs and parasitic wasps that eat pests.
10. **Proper Spacing:** Plant beans with good spacing for air circulation, reducing damp conditions that favour fungal diseases like anthracnose.

Consistency is key with these organic methods! Apply sprays regularly, especially after rain."
34,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the diseases that occur in rice crops?  ","Here are common rice diseases in India and their key symptoms:

1.  **Blast:** Fungal disease causing diamond-shaped spots on leaves and neck rot (neck blast) which breaks panicles.
2.  **Bacterial Leaf Blight (BLB):** Bacterial disease showing water-soaked streaks on leaves turning yellow, with wilting (kresek).
3.  **Sheath Blight:** Fungal disease causing large, oval, greyish-green lesions on leaf sheaths and leaves.
4.  **Tungro:** Viral disease spread by leafhoppers, causing yellow-orange leaf discoloration and severe stunting.
5.  **False Smut:** Fungal disease turning individual grains into greenish-black, velvety balls.
6.  **Brown Spot:** Fungal disease causing small, oval, brown spots on leaves and glumes.
7.  **Sheath Rot:** Fungal disease causing rotting of the flag leaf sheath and grain discoloration.
8.  **Root-Knot Nematode:** Microscopic worms causing galls (swellings) on roots, leading to stunting and yellowing.

**Prevent these by using resistant varieties, balanced fertilizer (avoid excess nitrogen), proper water management, and certified seeds. Regularly scout your field and contact your local Krishi Vigyan Kendra (KVK) if you see symptoms.**"
35,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: There is a lot of grass in the paddy, what are potential solutions?","Here are effective ways to manage grass weeds in your paddy field, explained clearly:

1.  **Manual Weeding:** Pull or uproot young grass weeds by hand within the first 3-4 weeks after transplanting/sowing – this is the most critical time.
2.  **Cono Weeder:** Use a cono weeder between rice rows 10-15 days after transplanting and repeat once or twice; it uproots small weeds and aerates the soil.
3.  **Water Management:** Maintain a consistent shallow water depth (2-5 cm) in the field; this drowns many emerging grass weeds while rice can tolerate it.
4.  **Selective Herbicides:** Apply recommended post-emergence herbicides specifically for grasses in rice:
    *   **Bispyribac-sodium** (e.g., Nominee Gold): Effective against many young grasses.
    *   **Fenoxaprop-P-ethyl** (e.g., Whip Super): Targets grasses like Echinochloa (Barnyard grass).
5.  **Critical Timing:** Apply herbicides only when grass weeds are young, typically at the 2-3 leaf stage, for best results.
6.  **Follow Label & Safety:** Always read the herbicide label, use the exact recommended dose, wear protective gear, and ensure proper water level during application.
7.  **Combine Methods:** Often, using manual weeding early followed by a targeted herbicide gives the best control. Always drain water completely before herbicide application and re-flood 2-3 days later as per the product instructions. Consult your local Krishi Vigyan Kendra (KVK) or agriculture extension officer for the best herbicide choice and timing for your specific location and grass type."
36,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: Which onion seed is good?  ","The best onion seed depends on your specific location, growing season (Kharif or Rabi), and market demand. Here's what matters most:

1.  **Season:** For Kharif (monsoon planting), choose short-day varieties like Arka Kalyan, Bhima Shubhra, or Agrifound Dark Red. For Rabi (winter planting), choose intermediate/long-day varieties like Bhima Super, Bhima Red, Bhima Shakti, or Agrifound Light Red.
2.  **Region:** Select varieties recommended for your specific state/climate zone (e.g., short-day for South/Central India, long-day for North India).
3.  **Market:** Grow varieties preferred by your local market (bulb size, color - red, white, yellow - and storage life).
4.  **Disease Resistance:** Opt for varieties resistant to common local diseases like Purple Blotch or Basal Rot (e.g., Bhima Raj).
5.  **Source:** **ALWAYS buy certified seeds from reputable companies** (like Namdhari, Mahyco, Syngenta, local state seed corporations) – uncertified seeds often give poor results.

**Best action:** Visit your nearest Krishi Vigyan Kendra (KVK) or local Agriculture Department office. They know the **exact best varieties** tested and proven for your specific village or block and current market needs. Tell them your planting season."
37,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How to prepare a room to grow button mushrooms?  ","Here's how to prepare your room for button mushrooms:

1.  **Choose a Clean, Enclosed Space:** Use a room with cement floor and solid walls (like brick or concrete) to keep out pests and dirt. Avoid rooms used for animals or storing chemicals.
2.  **Thorough Cleaning & Disinfection:** Sweep all dust and debris. Scrub walls, floor, and ceiling with water mixed with a strong disinfectant (like formalin) or a bleach solution. Remove all cobwebs.
3.  **Apply Lime Wash:** After cleaning, whitewash all interior surfaces (walls, ceiling) with fresh lime (chuna). This disinfects further and brightens the room slightly.
4.  **Seal Light & Drafts:** Cover all windows, vents, and cracks completely with thick black plastic sheets or tarpaulin to make the room completely dark. Seal gaps tightly.
5.  **Create Growing Beds:** Build raised beds (about 1.5 ft wide, any length, 6-8 inches deep) using bamboo, wood, or metal frames. Leave space to walk between them.
6.  **Ensure Water Access:** You need a clean water source nearby for watering the beds and maintaining humidity.
7.  **Plan for Ventilation:** Install simple vents (covered with fine mesh) near the floor and ceiling to allow fresh air exchange when needed, but seal them tightly when not in use.
8.  **Control Temperature:** Button mushrooms need specific temperatures: around 23-25°C for spawn run (mycelium growth) and 16-18°C for cropping. Plan how you will achieve this (shade, ventilation, evaporative cooling).
9.  **Maintain Humidity:** You'll need to keep humidity very high (85-90%). Be ready to sprinkle water on floors/walls frequently or use a simple humidifier.
10. **Final Check:** Before bringing in compost, ensure the room is spotless, dark, sealed, and the temperature/humidity can be managed."
38,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: When can you cultivate paddy in Bihar?  ","You can cultivate paddy (rice) in Bihar primarily during three seasons, depending on water availability and variety:

1.  **Kharif (Main Season):** This is the most common time. Prepare your nursery with monsoon onset **(mid-June)**. Transplant seedlings into the main field **from late June to mid-July**. Never delay transplanting beyond **early August** for best yields. Harvest is around October-November.

2.  **Aus (Summer/Autumn):** Sow early-maturing varieties directly or transplant **between April and May** if you have reliable irrigation (like canals or ponds). Harvest occurs around July-August, before the main Kharif crop.

3.  **Boro (Winter/Spring):** Sow nursery **in November-December** and transplant **December-January** *only* if you have excellent irrigation control throughout winter (like deep tube wells). Harvest is around April-May.

**For most smallholders relying on monsoon rains, the Kharif season (June-July transplanting) is your best and most practical option.** Always choose varieties suited to your specific local conditions and water access."
39,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: When can you cultivate onions?  ","Onion cultivation timing depends on your region's climate:

1.  **Kharif Season (Monsoon Crop):** Plant **May-July** with the onset of monsoon rains. Use **short-day varieties** tolerant to rain and humidity (e.g., Agrifound Dark Red, N-53). Harvest around October-November.

2.  **Late Kharif Season:** Plant **August-September** in regions with mild winters and less intense rain. Use **short-day or intermediate-day varieties**. Harvest around January-February.

3.  **Rabi Season (Winter Crop):** Plant **October-November** in major onion belts. Use **long-day varieties** (e.g., Bhima Super, Bhima Kiran, Bhima Red). Harvest from March-May; these store well.

**Key Points:**
*   **Variety Choice is Critical:** Match the variety type (short-day, intermediate, long-day) to your planting season.
*   **Temperature Matters:** Onions need cool weather (13-24°C) for bulb formation; avoid extreme heat at this stage.
*   **Soil:** Ensure well-drained soil to prevent bulb rot, especially in Kharif.

Choose your season based on local rainfall patterns and temperature, selecting the recommended variety type."
40,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can I plant mushrooms?","Here's how to grow mushrooms (like Oyster or Button) step-by-step:

1.  **Mushrooms grow from ""spawn"" (like seeds), not planted seeds.** Buy good quality mushroom spawn from a reliable supplier.
2.  **Prepare a growing material (substrate).** For Oyster mushrooms, use chopped, **pasteurized** paddy straw (soaked in hot water 65-70°C for 1-2 hours, then cooled and drained). For Button mushrooms, use composted manure/wheat straw.
3.  **Sterilize your tools and working area** (use bleach solution or steam) to kill germs that compete with mushrooms.
4.  **Layer the cooled substrate and spawn in clean bags or beds:** Alternate thin layers of substrate with small amounts of broken-up spawn.
5.  **Incubate:** Keep the bags/beds in a dark, warm place (20-30°C depending on mushroom type) for 15-20 days. The spawn will grow white threads (mycelium) through the substrate.
6.  **Initiate fruiting:** Move bags to a humid (80-90%), shaded area with good air circulation and some light. Cut small slits in the bags if needed.
7.  **Maintain moisture:** Mist water lightly 2-3 times daily to keep humidity high, but avoid soaking the substrate.
8.  **Harvest:** Mushrooms (called pins first) will appear in 7-10 days. Twist them off gently when the cap is fully open but edges are still curled under.
9.  **Manage waste:** Dispose of used substrate properly; don't reuse it for mushrooms.
10. **Start small** and ask your local Krishi Vigyan Kendra (KVK) for specific spawn sources and training near you."
41,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What diseases are caused by mushrooms?  ","As an agronomist, let me clarify: mushrooms themselves are the fruiting bodies of fungi and generally don't cause diseases. However, many microscopic *fungi* (close relatives of mushrooms) cause devastating plant diseases. Here are common fungal diseases affecting Indian crops:

1.  **Blast:** Affects rice, wheat, and finger millet (causes lesions on leaves, necks, and panicles).
2.  **Rust:** Affects wheat (orange pustules on leaves/stems), pigeon pea, and beans.
3.  **Powdery Mildew:** White powdery growth on leaves of crops like peas, cucurbits (pumpkin, cucumber), and mango.
4.  **Downy Mildew:** Yellow patches with fuzzy growth underneath on onions, cucurbits, and grapes.
5.  **Anthracnose:** Causes dark, sunken spots on fruits/pods of chili, beans, mango, and citrus.
6.  **Wilt Diseases:** Fungi like *Fusarium* and *Verticillium* block water flow, wilting tomato, brinjal, cotton, and pulses.

Manage these by using disease-resistant varieties, practicing crop rotation, ensuring good drainage, and applying recommended fungicides *only* when necessary and at the right time. Remember, edible mushrooms grown for food are safe and beneficial."
42,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What types of mushrooms are there?","Here are common mushroom types suitable for smallholder farming in India:

1.  **Button Mushroom (White Mushroom):** The most common type, grows well in cool temperatures (18-22°C), often on composted manure/wheat straw. Good for beginners.
2.  **Oyster Mushroom:** Grows fast on many agricultural wastes (straw, sawdust, cotton waste) in warmer temperatures (20-30°C). Comes in white, grey, pink, and yellow varieties. Very adaptable.
3.  **Paddy Straw Mushroom:** Ideal for hot, humid Indian climates (30-35°C). Grows quickly on paddy straw or cotton waste. Best grown in rainy season/summer.
4.  **Shiitake Mushroom:** Grows slower on hardwood logs or sawdust blocks, prefers cooler temps (15-20°C). Has a distinct flavour and commands a higher market price.

**For starting out, Oyster mushrooms are often easiest and most profitable due to their simple growing needs using local waste materials and tolerance to warmer weather.**"
