question_id,prompt,answer
22,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How much feed is needed for a rural cow?  ","1. A cow needs roughly 2½–3 % of its body-weight every day as “dry-matter” feed.  
2. Most village cows weigh about 300 kg, so aim for 7–9 kg of dry-matter daily.  
3. This can be supplied by giving 20–25 kg fresh green fodder (e.g., hybrid napier, maize, cowpea) plus 4–5 kg dry fodder (paddy straw, wheat bhusa).  
4. For cows that are milking, add concentrate mixture at 1 kg for every 2 litres of milk produced, on top of 2 kg concentrate for body maintenance.  
5. Good home-made concentrate can be 40 % cereal (maize/wheat), 30 % oil-cake, 10 % bran, 10 % crushed pulses, 7 % mineral mix and 3 % salt.  
6. Always offer 50–60 litres of clean water per day; without water the cow will not eat enough feed.  
7. Supply 50 g mineral mixture and a pinch of common salt daily to avoid infertility, weak calves and milk fever.  
8. In late pregnancy, raise the concentrate by 1 kg and give more legume fodder for stronger calves.  
9. Chop fodder into small pieces to reduce wastage and improve digestion.  
10. Observe the cow’s body condition: visible ribs mean increase feed; excess fat means reduce concentrates."
23,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What should be fed to a pregnant cow?  ","1. Give the cow plenty of good-quality roughage every day—10-12 kg of green fodder (such as berseem, lucerne, or hybrid napier) plus 4-5 kg of clean, dry fodder (wheat or paddy straw; if possible, treat straw with urea-molasses for better nutrition).  
2. Along with the roughage, feed 1 kg of a home-mixed or commercial concentrate (16-18 % protein) for maintenance; increase this concentrate gradually to about 2 kg/day during the last 2–3 months of pregnancy so the growing calf and the cow both get enough energy.  
3. A good concentrate mix can be: crushed maize/barley 35 kg, wheat bran 35 kg, mustard or ground-nut cake 25 kg, mineral mixture 2 kg, and common salt 3 kg.  
4. Supply 50–60 g of a balanced mineral mixture and 30 g common salt daily; these prevent milk fever and weak calves.  
5. Provide 50–70 litres of clean, cool water each day, because a pregnant cow’s blood volume and rumen activity are high.  
6. Offer 30–40 ml of a vitamin-A+D3+E preparation once a month if green fodder is scarce.  
7. Avoid mouldy, insect-infested, or very high-urea feeds; they can cause abortion or off-feed problems.  
8. Keep the diet and feeding time consistent, and do not let the cow become too fat or too thin—aim for a moderate body condition so calving is easy and milk production starts well."
24,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I manage water in rice cultivation?  ","1. Level the field and build firm bunds first, so water spreads evenly and does not leak away.  
2. After puddling and transplanting, keep just 2–3 cm of water for about 14 days to help the young plants settle and to smother early weeds.  
3. From the end of this establishment phase until 10 days before panicle initiation, practise Alternate Wetting and Drying (AWD): let the water drain until hairline soil cracks appear or a perforated tube shows the water table has fallen 15 cm, then irrigate again to 5 cm depth.  
4. At the critical stages—panicle initiation, booting, flowering and early grain filling—maintain a shallow (5 cm) layer of water or at least keep the soil continuously saturated.  
5. Drain the field 7–10 days before harvest to speed ripening, reduce lodging and make threshing easier.  
6. Combine shallow flooding with one timely hand weeding or mechanical weeder pass (around 20–25 days after transplanting) to save both water and labour.  
7. Plug leaks in canals, field channels and bund cracks immediately; even small leaks can waste thousands of litres.  
8. If water is scarce, choose short-duration or drought-tolerant varieties, transplant 18–22-day-old seedlings, and space hills at 20 × 15 cm with 2–3 seedlings per hill.  
9. AWD typically cuts water use and pumping costs by 25–30 % without lowering yield, and often improves root health by allowing brief soil aeration.  
10. Keep a notebook of irrigation dates, field moisture observations and final yield so you can fine-tune the schedule every season."
25,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What type of beans should I plant?","“Bean” covers many pulse crops; choose the one that matches your land, water and market.  
1. If you farm in the Kharif (rainy) season on light to medium, well-drained soils, green gram (mung bean) varieties such as SML-668 or Samrat give a 60–70 day harvest, tolerate short dry spells and fetch a good local price.  
2. On black or medium-deep soils with 150–200 mm rainfall, pigeon pea (tur/arhar) varieties like ICPL-8863 or BDN-711 are better; they withstand waterlogging and can be intercropped with cotton, sorghum or soybean.  
3. Where irrigation is available in the rabi season, chickpea (gram) varieties JG-11 or PBG-5 yield 18–22 q/acre and fix plenty of nitrogen for the next crop.  
4. For cooler hills or winter plains with assured water, French bean (rajmah) varieties Contender or Arka Sharath give high pod yields in 70–80 days.  
5. Very sandy soils and drought? Choose cowpea (lobia) varieties C-152 or Kashi Kanchan; they mature in 65 days and need only 250 mm rain.  
6. Always select certified seed, treat with Rhizobium + Trichoderma, and sow on raised beds at the recommended spacing to avoid root rots.  
7. Finally, visit the nearest Krishi Vigyan Kendra to confirm which varieties are performing best this season in your specific district."
26,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What precautions should farmers take to prevent waterlogging?","1. Level your field with a laser or wooden level so that water spreads evenly and does not collect in low spots.  
2. Before sowing, open shallow surface drains (30–40 cm deep) every 20–30 m across the slope to let excess rain or irrigation water flow out quickly.  
3. If the land is very flat or heavy-clay, dig one main collector drain at the lowest edge so the surface drains can empty into it.  
4. Plant on raised beds or ridges—10–20 cm high for vegetables and 30 cm for sugarcane or maize—so the crop roots stay above standing water.  
5. Keep field bunds well-compacted and cut small spillways in them to guide runoff safely to the drains instead of letting it break the bund anywhere.  
6. Avoid over-irrigation: give water only when the top 5–7 cm soil layer has begun to dry, and use alternate-furrow or drip methods if possible.  
7. Add ample organic matter (compost or FYM) and gypsum in sodic soils; this improves soil structure and helps water infiltrate rather than pond.  
8. Clean drains and remove weeds, silt and crop residues after every heavy rain so water can keep moving out.  
9. In chronically wet patches, grow short-duration or waterlogging-tolerant varieties (e.g., Swarna Sub1 rice, water-tolerant pigeon-pea) while you improve drainage."
27,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the common diseases that affect cattle?","1. Foot-and-Mouth Disease (FMD) is widespread; it causes fever, blisters in the mouth and on the feet, loss of appetite, and can kill young calves if not vaccinated against.  
2. Hemorrhagic Septicaemia (HS) appears mainly in the monsoon, bringing high fever, throat swelling, breathing difficulty and often sudden death.  
3. Black Quarter (BQ or black-leg) strikes growing animals (6-24 months), producing a hot, painful swelling in the hind leg and rapid death within 24–48 hours.  
4. Mastitis is an udder infection in lactating cows that reduces milk yield and quality; the udder becomes hot, hard and painful.  
5. Brucellosis causes abortions in late pregnancy and retained placenta, and the infection can pass to people handling aborted material.  
6. Lumpy Skin Disease shows firm skin nodules, fever and enlarged lymph nodes, spreading quickly through biting insects if animals are unvaccinated.  
7. Tick-borne illnesses such as Theileriosis, Babesiosis and Anaplasmosis give high fever, anemia and weakness; regular tick control and specific vaccines prevent heavy losses.  
8. Internal parasites (roundworms, liver flukes) and chronic diseases like Bovine Tuberculosis or Johne’s Disease silently reduce growth and milk, so follow a de-worming schedule and cull persistent reactors.  
9. Good disease control depends on timely vaccination (FMD, HS, BQ, LSD, Brucella, Theileria), strict hygiene during milking, regular de-worming and tick dipping, and quick isolation of any sick animal.  
10. Keep herd records and call a veterinarian at the first sign of fever, swellings, abortions or drop in milk to prevent these common diseases from spreading through your cattle."
28,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can animals be protected from infectious diseases?  ","1. Get all animals vaccinated on time for the common local diseases (e.g., FMD, PPR, HS), and keep the vaccination records.  
2. Buy new animals only from reliable, disease-free farms and keep them separated from your herd for at least 2 weeks to watch for sickness before mixing.  
3. Clean sheds daily, remove manure, and keep feed troughs and water containers washed so that germs and parasites cannot multiply.  
4. Provide plenty of clean drinking water and a balanced diet, because well-nourished animals fight infections better.  
5. Control external parasites and disease‐spreading insects by regular spraying or dusting and by draining standing water near the sheds.  
6. Rotate grazing areas and avoid over-stocking so that worm eggs and disease organisms in the pasture die before animals return.  
7. Deworm animals as advised by a veterinarian and send fecal samples once or twice a year to check for internal parasites.  
8. Immediately separate and treat any animal that shows fever, coughing, diarrhea, or wounds; call a veterinarian if symptoms last more than a day.  
9. Disinfect equipment, footwear, and visitors’ hands before they enter the shed, and do not allow sharing of needles or other tools between animals without sterilizing them."
29,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What causes dandruff in onions?  ","“Dandruff” on onion bulbs is the black, dust-like coating that appears between the dry outer scales.  
1. It is caused by a storage fungus called Aspergillus niger, often referred to as the black-mould fungus.  
2. The fungus enters through tiny wounds or through necks that have not dried (cured) properly.  
3. Temperatures above about 30 °C and high humidity in the field or store encourage the mould.  
4. Bulbs that are harvested too early, roughly handled, or bruised during transport are most at risk.  
5. Cure onions 7–10 days in the field or on raised racks until the necks are tight and outer skins turn paper-dry.  
6. Handle bulbs gently and sort out any damaged or diseased ones before storage.  
7. Store only well-cured bulbs in a cool (below 25 °C), dry, well-ventilated place or in mesh bags; keep relative humidity below 70 %.  
8. A preventive spray of a broad-spectrum fungicide such as mancozeb 10–15 days before harvest can cut down field infection.  
9. By proper curing, careful handling, clean sorting and dry, cool storage, you can largely avoid “dandruff” and keep onions market-ready for longer."
30,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the main symptoms of common parasitic diseases found in animals?  ","Look for loss of body weight or stunted growth even though the animal is eating well; worms and other internal parasites steal the feed’s nutrients.  
Frequent soft or watery dung, sometimes with mucus or blood, points to stomach- or intestinal-worms or coccidia.  
A pale colour of eye membranes, gums or inside the ears (instead of healthy pink) shows anaemia caused by blood-sucking parasites such as Haemonchus worms, ticks or lice.  
Swelling under the lower jaw (“bottle-jaw”) in goats and sheep is a classic sign of severe worm infection or liver flukes.  
Coughing, rapid breathing or nasal discharge may appear when lungworms are present.  
A rough, dull hair-coat, itching, excessive scratching or bald patches indicate external parasites like mites, lice or fleas.  
Reduced milk yield, fewer eggs, poor fertility and general weakness are common in all heavy parasite loads.  
In poultry, ruffled feathers, drooping wings and blood-streaked droppings often signal coccidiosis or roundworms.  
If two or more of these signs are seen, collect dung samples for a worm-egg count or consult the vet to choose the right de-wormer or spray."
31,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How to treat lameness in animals?  ","1. First separate the lame animal from the rest of the herd so it can rest and you can observe it closely.  
2. Wash the affected foot or leg with clean water and a mild disinfectant (2-3 % potassium permanganate or Dettol) to remove mud and check for wounds, stones, thorns or over-grown hoof.  
3. If you see an embedded object or over-grown hoof, gently remove the object or trim the excess hoof with a sharp, clean hoof-knife, then apply povidone-iodine or blue spray to prevent infection.  
4. For swelling, soak the foot daily for 5–10 minutes in a warm footbath containing 5 % copper sulphate or zinc sulphate; this helps kill foot-rot bacteria.  
5. Give the animal a clean, dry standing area; wet, dirty floors keep the infection alive.  
6. Offer balanced feed with extra minerals, especially calcium, phosphorus and 1 % salt, and add a commercial mineral-mixture (50–60 g/day for cattle, 20–30 g for goats/sheep) to speed bone and hoof healing.  
7. If the animal has fever, foul-smelling discharge, deep wounds or cannot bear weight, call a veterinarian; the vet may need to give a long-acting oxytetracycline or penicillin-streptomycin injection and an anti-inflammatory pain-killer.  
8. Keep hooves trimmed every 3–4 months and run the herd through a disinfectant footbath once a fortnight during the rainy season to prevent future cases.  
9. Record any recurring lameness—frequent cases may point to mineral deficiency, poor flooring or contagious foot-rot that needs a broader herd treatment plan."
32,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can soil health be improved with crops?","1. Rotate your cereal crops (rice, wheat, maize) with legumes such as pigeon pea, cowpea or green gram; the nodules on legume roots fix free nitrogen from the air and leave it in the soil for the next crop.  
2. Sow a quick‐growing green-manure crop like sunnhemp or dhaincha during any fallow period, then plough it under when still tender to add fresh organic matter and loosen the soil.  
3. After each harvest, leave crop residues on the surface or incorporate them lightly instead of burning; this feeds soil microbes and improves moisture retention.  
4. Apply well-decomposed farmyard manure or compost at 2–3 tonnes per acre every season to supply balanced nutrients and build humus.  
5. Keep the soil covered year-round with either living mulch (e.g., cowpea between rows) or dry mulch (straw, leaves) to reduce erosion, maintain moisture and encourage earthworms.  
6. Include deep-rooted crops like sorghum or pigeon pea once in a while; their roots create channels that enhance aeration and bring up nutrients from deeper layers.  
7. Practice minimum or shallow tillage where possible, as excessive ploughing breaks soil structure and speeds up organic-matter loss.  
8. By combining these practices—legumes, green manures, residue return, organic manure, mulching, deep-rooted crops and gentle tillage—you will steadily improve soil fertility, structure and water-holding capacity."
33,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are some organic methods of controlling pests and diseases in bean crops?","1. Start with clean seed: select disease-free seed or varieties that are tolerant to rust and mosaic viruses, and solarise or hot-water treat saved seed.  
2. Rotate beans with non-legume crops for at least two seasons; this breaks the life-cycle of soil-borne pests such as root-knot nematodes and wilt fungi.  
3. Intercrop or border-plant marigold, coriander or maize; their smell and canopy confuse pod borer moths and whiteflies.  
4. Every week inspect plants and hand-pick egg masses or larvae of pod borers and bean beetles; destroy them in soapy water.  
5. Spray a 5 % neem seed kernel extract or commercial neem oil (3 ml per litre) on the underside of leaves every 7–10 days to repel sucking insects and caterpillars.  
6. For caterpillars that escape, use Bacillus thuringiensis (Bt) dust or solution (1 g/litre) in the late afternoon; it kills only the larvae and is safe for natural enemies.  
7. Release or conserve beneficial insects like Trichogramma wasps and ladybird beetles by avoiding broad-spectrum chemical pesticides and keeping some flowering plants nearby.  
8. Remove and burn crop residues immediately after the final harvest to reduce carry-over of anthracnose, rust and bacterial blight spores.  
9. Maintain good air flow by planting in rows 45 cm apart and avoiding excess nitrogen; this lowers humidity and disease pressure."
34,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the diseases that occur in rice crops?  ","1. The most damaging fungal disease is Blast—look for grey, diamond-shaped spots on leaves and a rotten “neck” just below the panicle.  
2. Sheath blight shows oval, green-grey lesions on the leaf sheath that later join and can make the crop lodge.  
3. Brown spot makes round, dark-brown spots on leaves and grains, and is worse when nitrogen or silica is low.  
4. Stem rot starts at the water line, hollows the tiller base and weakens plants.  
5. False smut replaces individual grains with greenish, powdery balls.  
6. Bacterial Leaf Blight (BLB) scorches leaf tips and margins; the leaf looks as if it has been burnt from the tip backward.  
7. Sheath rot gives a reddish-brown decay of the flag-leaf sheath and often leaves the panicle empty.  
8. Virus diseases include Tungro (yellow-orange leaves and stunting), Grassy Stunt (many thin, grassy tillers) and Ragged Stunt (twisted, ragged leaves).  
9. Most of these diseases spread through infected seed, leftover stubble, high humidity or insect vectors such as the green leaf-hopper.  
10. Use resistant varieties, clean seed, proper spacing, balanced fertiliser and, when needed, timely fungicide or vector-control sprays to keep them in check."
35,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: There is a lot of grass in the paddy, what are potential solutions?","1. Before transplanting, puddle the field well and keep 5-7 cm standing water for the first 3–4 weeks; most grass weeds cannot sprout under continuous water.  
2. If you transplant rice, spray a pre-emergence herbicide such as pretilachlor 0.75 kg a.i./ha (or butachlor 1.5 kg a.i./ha) within three days of transplanting, using 500 L water/ha.  
3. For dry/direct-seeded rice, apply pendimethalin 1 kg a.i./ha or pretilachlor 0.75 kg a.i./ha one day after sowing, then give a light irrigation.  
4. Where grasses still appear, spray a post-emergence herbicide at 15–25 days after sowing/transplanting: bispyribac-sodium 25 g a.i./ha, cyhalofop-butyl 90 g a.i./ha, or penoxsulam 25 g a.i./ha when weeds are 2–4 leaf stage.  
5. Drain water before spraying, mix herbicide in 300–400 L clean water/ha, and re-flood after 24–48 hours.  
6. If you sow or transplant in straight lines, run a cono/rotary weeder at 20 and 35 days to uproot grasses and aerate the soil.  
7. Hand-pull any big clumps of grass before they flower and set seed; remove them from the field.  
8. After harvest, rotate rice with a short-duration pulse or oilseed crop to break the grass-weed life cycle.  
9. Keep canals and bunds clean and use only well-decomposed manure or compost to prevent bringing in fresh weed seeds."
36,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: Which onion seed is good?  ","1. First choose a variety that matches the season: for kharif (June–July sowing) use Agrifound Dark Red, Bhima Super, Arka Niketan or Baswant-780; for late-kharif/early-rabi (Aug–Sept) use N-53, Arka Pragati or Bhima Raj; for rabi (Oct–Dec) use Pusa Red, Bhima Kiran, Bhima Shakti or Pusa Riddhi.  
2. Pick a colour that sells well in your local market (most mandis pay best for bright light-red bulbs 60–80 mm across).  
3. Always buy CERTIFIED seed packed by ICAR-NHRDF, State Seed Corporation or a well-known private company, not loose seed from grain shops.  
4. Check the tag: germination should be ≥70 %, physical purity ≥98 %, moisture ≤7 %, and the packet must be for the current season.  
5. Hybrid seed (e.g., Nunhems 296, Seminis Swetha, Takii 130) costs more but can yield 10–15 % higher and bulbs are more uniform, so use it if you grow on ≥1 acre and can irrigate well.  
6. Before sowing, treat the seed with 2 g Thiram or Carboxin + 1 g Carbendazim per kg seed to avoid damping-off and smut.  
7. Sow fresh seed (not older than 1 year) at 8–10 kg/ha in a well-raised nursery to get sturdy seedlings.  
8. Transplant 6-week-old seedlings when they are pencil-thick, spacing 15 × 10 cm for most open-pollinated varieties and 12 × 10 cm for hybrids.  
9. Finally, good seed alone is not enough—timely irrigation, 100 kg N + 50 kg P2O5 + 50 kg K2O per hectare, and strict thrips/purple blotch control are essential to realise the full potential of the variety you choose."
37,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How to prepare a room to grow button mushrooms?  ","1. Choose a clean, well-roofed room (old poultry house, cattle shed, unused grain store, etc.) that can be closed tightly and is at least 2.2 m high, because button mushrooms need darkness, 24–25 °C for spawn run and 85–90 % humidity.  
2. Repair cracks, plaster rough walls, and lay a smooth cement floor so that pests cannot hide and the room can be washed easily.  
3. Fit doors and window openings with fine insect-proof mesh and make one small ventilator (10–15 cm pipe) that you can open or close to control fresh air without bringing in flies.  
4. White-wash walls, ceiling and racks with a 10 % lime solution, then spray the entire room, floor and equipment with 2 % formalin (or 4 % bleaching powder) until dripping wet.  
5. Close the room for 48 hours, then open and ventilate well for another day to remove chemical fumes—this “blanket disinfection” kills most competitor fungi, bacteria and insects.  
6. Install two or three-tier wooden or metal racks 60 cm wide, leaving 45 cm between tiers, so compost trays/beds sit off the floor and air can circulate.  
7. Keep a footbath of 2 % formalin at the entrance and insist that anyone entering dips footwear and washes hands with soap to avoid bringing in disease spores.  
8. Provide a small water sprayer or fine-rose watering can inside the room; never splash water—only mist—to maintain high humidity without wetting the compost surface.  
9. Place a thermometer and a cheap hygrometer inside; if temperature rises above 25 °C, open vents or run a small exhaust fan, and if humidity falls below 80 %, lightly mist walls and floor.  
10. After the room is fully prepared and aired, bring in well-pasteurized, cooled compost, spawn it on racks at 22–24 °C, cover with casing soil after 16–18 days, then drop temperature to 16–18 °C to start button formation."
38,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: When can you cultivate paddy in Bihar?  ","In Bihar you can grow rice in three distinct seasons, choosing the one that fits your water supply and labour best.  
1. Main (Kharif or “Aghani”) crop: raise the nursery between 25 May and 20 June, transplant 20 June-20 July after the first steady monsoon showers, and harvest October-December.  
2. Early (Aus or “Satha”) crop: dry-seed or drum-seed directly in the field during February-March, transplant (if you use a nursery) in April, and harvest August-September; this needs assured irrigation because monsoon has not started yet.  
3. Winter/boro crop: sow the nursery in October-November on raised beds, transplant in December-January under assured irrigation or flood-recession moisture, and harvest April-May.  

Most smallholders in Bihar select the Kharif window because rainfall is reliable then; choose boro or aus only if you have tube-well or canal water. Always keep 25-30-day-old seedlings for transplanting, puddle the field well, and try to finish transplanting before 20 July for Kharif or before mid-January for boro to get the highest yield and avoid late pest and flood damage."
39,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: When can you cultivate onions?  ","Onion can be grown almost year-round in India, but you will get best yields if you match the crop to the right season and temperature.  

1. Kharif crop: sow seed in nursery beds during June–July, transplant 6-week-old seedlings in August–September, and harvest bulbs in December–January.  
2. Late-kharif/early-rabi crop: sow in August–September, transplant in October–November, harvest in February–March.  
3. Rabi (main) crop: sow in October–November, transplant in December–January, harvest in April–May; this crop stores the longest.  
4. Summer crop (mainly in irrigated areas): direct seed or transplant in January–February and harvest in May–June, but protect young plants from hot winds.  

Choose short-day varieties (e.g., Agrifound Light Red, Arka Kalyan) for kharif and long-day or intermediate types (e.g., N-53, Bhima Super) for rabi. Germination and early growth need 13–24 °C; bulb formation is fastest at 25–30 °C, and the crop dislikes waterlogging, especially at maturity."
40,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can I plant mushrooms?","1. Start with an easy, fast-growing variety such as oyster mushroom (Pleurotus spp.) or paddy-straw mushroom, and buy fresh spawn (seed) from a reliable government lab or Krishi Vigyan Kendra.  
2. Chop clean paddy or wheat straw into 3-5 cm pieces, soak it in water for 6–8 hours, then pasteurise by boiling/steaming for 1 hour; drain until only a few drops of water come out when you squeeze a handful.  
3. When the straw cools to room temperature, fill it loosely into perforated polythene bags (or stack it in a column), sprinkling spawn in 3–4 layers at about 5 % of straw weight.  
4. Tie the bags and hang or rack them in a dark, well-ventilated room kept at 24–28 °C and 80–90 % humidity; mist the walls/floor twice daily but keep the bags just moist, not wet.  
5. In 15–20 days the white mycelium will fully cover the straw; then cut open or peel off the plastic so the “blocks” are exposed to indirect light and fresh air.  
6. Maintain high humidity by misting 2–3 times daily; small “pins” will appear within a week and grow into harvestable mushrooms in another 3–4 days.  
7. Harvest by gently twisting when the caps are still curled downward and before they flatten; pick every 2–3 days for 3–4 flushes.  
8. Expect roughly 1 kg of fresh mushrooms for every 1 kg of dry straw if hygiene and moisture are good.  
9. After the final flush, use the spent straw as compost or cattle feed, and clean the room with lime or bleach solution to reduce disease for the next cycle.  
10. Work cleanly, keep temperatures and humidity as noted, and you can repeat the process every 45–60 days for a steady income."
41,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What diseases are caused by mushrooms?  ","1. The white or brown “caps” we call mushrooms are only the fruiting bodies of certain fungi; by themselves they usually do not make crops sick.  
2. A few fungi that form mushroom-like bodies do attack plants—for example Armillaria causes root-rot in many fruit and forest trees, and Ganoderma bracket fungi cause red- or white-rot and wilting in coconut, arecanut, banana and oil-palm.  
3. Shelf or bracket fungi such as Phellinus and Fomes grow on trunks and produce “heart-rot,” hollowing out and eventually killing timber trees.  
4. Relatives of mushrooms also give us maize smut (Ustilago), wheat rust (Puccinia) and rice sheath blight (Rhizoctonia), although these particular fungi do not form large caps that we notice in the field.  
5. For people, the main danger is eating poisonous wild mushrooms like Amanita, Galerina or some Lepiota species, which can cause severe food-poisoning, liver or kidney failure and even death.  
6. Workers who breathe heavy clouds of mushroom spores daily in closed sheds can develop an allergic lung problem called “mushroom worker’s lung.”  
7. Cultivated mushrooms sold as button, oyster or milky mushroom are safe and nutritious when grown on clean substrate and harvested young, so the key is to avoid unknown wild mushrooms and manage tree-rotting fungi promptly."
42,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What types of mushrooms are there?","Mushrooms can be broadly grouped into edible/cultivable types, medicinal/specialty types, and poisonous wild types.  
For regular commercial cultivation in India, the main edible species are: White Button Mushroom (Agaricus bisporus), Oyster Mushroom (Pleurotus spp.), Paddy-Straw Mushroom (Volvariella volvacea) and Milky Mushroom (Calocybe indica).  
White Button grows in cooler weather (15-22 °C) and is the variety most commonly sold in urban markets.  
Oyster mushrooms tolerate a wider temperature range (18-30 °C), grow on many crop residues and give a quick, reliable harvest.  
Paddy-Straw mushrooms like very warm, humid conditions (28-35 °C) and are popular in eastern and southern India.  
Milky mushrooms need 25-35 °C, perform well in summer and the rainy season, and keep their white colour for several days after harvest.  
Specialty or medicinal mushrooms such as Shiitake (Lentinula edodes), Reishi/Lingzhi (Ganoderma lucidum) and Enoki require more controlled environments but fetch higher prices.  
Never collect or eat wild mushrooms unless they are positively identified by an expert, because many poisonous species (e.g., certain Amanitas) closely resemble edible ones."
