question_id,prompt,answer
23,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How do I manage water in rice cultivation?  ","1. Level the field well and repair strong soil bunds around each plot so that the water spreads evenly and does not leak away.  
2. Before transplanting, puddle the soil and keep 5–7 cm of water on the field for the first 7–10 days to help seedlings establish and suppress weeds.  
3. From tillering up to panicle initiation (about 15–45 days after transplanting) maintain a shallow flood of 3–5 cm; deeper water wastes pumps and fertiliser and cuts oxygen to the roots.  
4. After that, practise “Alternate Wetting and Drying” (AWD): let the water recede until the soil surface just starts to crack or a bamboo tube shows water 15 cm below the surface, then refill to 5 cm—this can save 25–30 % of water without reducing yield.  
5. Keep the field continuously moist (not flooded) during flowering and grain-filling so pollen can move and grains fill well.  
6. Drain all standing water 10–15 days before harvest; this hastens ripening, reduces lodging, and allows the combine or sickle work on firm ground.  
7. Desilt and clear canals, inlet and outlet gates every season so water flows quickly when you need it and drains when you don’t.  
8. If you rely on pumps, schedule irrigation for early morning or late evening to cut evaporation and fuel costs.  
9. Where water is very scarce, consider direct seeding or the System of Rice Intensification (SRI) which uses AWD right from the start and needs only about half the usual water.  
10. Finally, remember that good water management goes together with timely weeding and fertiliser top-dressing—apply urea just after you re-flood so the nitrogen is not lost to the air."
24,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What type of beans should I plant?","Choose a bean variety that matches your climate, soil and market.  
1. If you farm in the drier lowlands below 1,200 m, plant early-maturing, drought-tolerant bush beans such as KAT B1, KAT B9 or Nyota; they give grain in 65-70 days and escape late-season moisture stress.  
2. In medium zones (1,200–1,600 m) with moderate rainfall, popular Rosecoco-type varieties like Angaza, Tasha and Faida yield well and sell easily in urban markets.  
3. For cooler highlands above 1,600 m, climbing beans such as MAC 64, MAC 13 or Chepsito can double yield (up to 2.5 t/ha) if you provide strong stakes and good phosphorus.  
4. Where diseases like bean rust, angular leaf spot and BCMV are common, pick resistant varieties: Nyota, Chelalang and Angaza all carry multi-disease resistance.  
5. Always buy certified seed from Agrovet shops or KALRO/KEPHIS outlets; recycled seed quickly loses vigour and disease tolerance.  
6. If your buyers demand specific colours (e.g., red kidney, yellow, Mwitemania), grow those market classes but still choose improved lines—for example, Wairimu D (red) or Angaza Yellow.  
7. Test soil and apply 1–2 bags (50 kg) of DAP or 23:23:0 at planting plus a top-dress of CAN where soils are poor; inoculant (Rhizobium) further boosts nodulation.  
8. Finally, stagger planting dates or mix two suitable varieties to spread risk against drought or pest attack while meeting market needs."
25,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What precautions should farmers take to prevent waterlogging?","1. Select fields with gentle slope or light, well-drained soils whenever possible, and avoid planting in depressions where rainwater naturally collects.  
2. Before the rains start, dig shallow surface drains or furrows (about 30–40 cm deep) across the field, leading the excess water to the lowest edge or a soak-away pit.  
3. On flat land make raised beds or ridges 15–30 cm high; crops sit on the ridge, while water settles in the furrow and flows away.  
4. If you have heavy clay soil, break any hardpan by deep digging or sub-soiling at least 30 cm deep so water can move downward.  
5. Add plenty of well-decomposed manure or compost—organic matter opens up soil pores, improving infiltration and reducing standing water.  
6. Do not over-irrigate; give water only when the top 5-7 cm of soil has begun to dry, and preferably use watering cans or drip lines rather than flooding.  
7. Keep field traffic (people, animals, machinery) to a minimum when the soil is wet, because compaction seals the surface and worsens waterlogging.  
8. Maintain clean drainage ditches by removing silt, weeds and crop residues each season so water can flow freely.  
9. Where flooding is frequent, plant tolerant crops or varieties such as rice, arrowroot, or water-tolerant maize hybrids while still practicing the drainage steps above."
26,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the common diseases that affect cattle?","Here in Kenya the cattle diseases we meet most often are:  
1) East Coast Fever (ECF) – a tick-borne disease that causes high fever, swollen lymph nodes and quick death if not treated.  
2) Foot-and-Mouth Disease (FMD) – a viral disease that makes animals drool, form blisters on the mouth and feet, and lose milk; it spreads very fast between herds.  
3) Contagious Bovine Pleuropneumonia (CBPP) – a bacterial lung infection that brings coughing, laboured breathing and sudden deaths, especially in zebu cattle.  
4) Lumpy Skin Disease (LSD) – a pox virus that produces hard nodules on the skin, fever and reduced milk; it is spread by biting flies and can be controlled by vaccination.  
5) Brucellosis – a bacterial disease that causes abortions, retained placenta and infertility; it can also infect people who drink raw milk.  
6) Mastitis – infection of the udder, seen as clots or blood in milk and swollen teats; good milking hygiene and prompt treatment with antibiotics prevent losses.  
7) Black Quarter (Blackleg) – a soil-borne bacterial disease that causes sudden lameness and swollen, crackling muscles, mainly in young animals; annual vaccination is cheap and effective.  
8) Internal and external parasites (worms, liver fluke, ticks, mange mites) – they reduce weight, milk and hide quality; regular de-worming and tick control are essential."
27,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can animals be protected from infectious diseases?  ","1. Keep animals strong with balanced feed, clean water and enough space, because healthy bodies fight off germs better.  
2. Vaccinate cattle, goats, sheep, pigs and poultry on the correct local schedule (e.g., East Coast Fever, CBPP, PPR, Newcastle, Gumboro); your agro-vet or county officer has the calendar and vaccines.  
3. Quarantine any new or sick animal for at least 14 days before mixing it with the herd to stop new diseases from entering.  
4. Clean houses, troughs and tools daily and remove manure promptly; many bacteria, worms and flies breed in dirt.  
5. Control ticks, flies and mosquitoes by regular spraying, dipping or pour-ons and by cutting tall grass around sheds, as these insects carry many viruses and blood parasites.  
6. Place a footbath with disinfectant at the entrance of poultry or cow houses and insist visitors wash boots and hands; this simple step blocks diseases like bird flu and FMD.  
7. Deworm animals every 3–4 months and treat for lice and mites, because parasites weaken immunity and open the door to infections.  
8. Keep written records of births, vaccinations, treatments and deaths, and call a trained animal health worker at the first sign of fever, coughing, diarrhoea or sudden death so the problem is contained quickly."
28,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What causes dandruff in onions?  ","The “dandruff” you see on onion leaves is almost always damage caused by onion thrips, tiny yellow-brown insects (about 1 mm long) that feed by scraping the leaf surface. As they suck the sap they leave behind whitish flakes and silvery patches that look like dandruff; heavy attack makes leaves dry, curl and collapse, reducing bulb size and yield. Thrips multiply fastest in hot, dry, dusty conditions and move in from nearby cereal or onion fields and volunteer weeds. Start scouting when plants are 2–3 weeks old: open the leaf folds and tap the leaves over a dark surface—if you count more than 5 thrips per leaf, control is needed. Use the following integrated measures: 1) keep the field and borders weed-free; 2) avoid overlapping plantings of onions, leeks and garlic; 3) overhead sprinkling or a strong hose once or twice a day can wash thrips off during peaks; 4) apply neem extract (60 ml/l water) or chili-garlic soap weekly for light infestations; 5) if numbers remain high, rotate registered insecticides with different modes of action (e.g., spinosad, lambda-cyhalothrin, cyantraniliprole), spraying in the evening when bees are not active. Always mix a sticker-spreader so spray reaches inside the tight leaf folds where thrips hide."
29,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the main symptoms of common parasitic diseases found in animals?  ","Watch for animals that start losing weight or body condition even though they are eating normally; this is a classic sign of internal worms or liver fluke.  
Check the eyes, gums or inside the ears: if the membranes look very pale instead of pink, the animal is anaemic, often due to blood-sucking worms, liver fluke, trypanosomes or heavy tick infestation.  
Frequent soft or watery dung, sometimes with mucus or blood, points to stomach or intestinal worms or coccidiosis.  
Swelling under the jaw (“bottle-jaw”) or along the brisket is another sign of severe worm or fluke infection.  
A persistent cough, rapid breathing or nasal discharge may appear when lungworms are present.  
When you see animals scratching, biting their skin, losing hair or forming skin wounds, suspect external parasites such as lice, mites or ticks.  
Ticks on the body, high fever, swollen lymph nodes and sudden weakness can indicate tick-borne protozoan diseases like East Coast fever or anaplasmosis.  
Look for reduced milk yield, slow growth in young stock, poor fertility or abortions—these production losses often accompany chronic parasite burdens.  
Dragging of the hind legs, nervous signs, or exaggerated sleepiness in cattle, goats or camels along with weight loss may point to trypanosomiasis spread by tsetse flies.  
Any combination of these symptoms lasting more than a few days deserves immediate attention: collect dung or blood samples for a veterinary check and start the recommended deworming or tick/ecto-parasite control program."
30,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How to treat lameness in animals?  ","1. Lameness is usually caused by wounds, over-grown hooves, foot-rot infection, stones or thorns in the foot, or sometimes lack of minerals.  
2. First restrain the animal, wash the leg with clean water and soap, and find exactly where it is painful.  
3. If you see a stone, thorn or small cut, remove the object, trim any ragged tissue and disinfect the area with iodine or a dilute Dettol solution.  
4. Over-grown hooves must be pared level with a sharp knife or hoof-trimmer so the weight rests on the hard horn, not on the soft sole.  
5. For smelly rotten tissue between the claws (foot-rot), clean it well, then dip or spray the foot for three days in 10 % copper-sulfate or 5 % zinc-sulfate solution and keep the animal on a dry floor.  
6. Bad infections with swelling or fever need an injectable antibiotic such as oxytetracycline—ask your local veterinary officer to supply and give it.  
7. Provide a mineral lick containing zinc, copper and selenium because these nutrients strengthen hooves and speed healing.  
8. Reduce walking distance, give soft feed and plenty of clean water until the animal walks normally.  
9. If there is no clear improvement after three days, or if you suspect a broken bone or joint problem, call a qualified veterinarian immediately.  
10. Prevent new cases by keeping pens dry and clean, trimming hooves every 3–4 months, and running animals through a copper-sulfate footbath at least once a month in the rainy season."
31,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can soil health be improved with crops?","1. Grow legumes such as beans, pigeon-pea, cowpea or groundnuts at least one season every two or three years—these crops fix nitrogen from the air and leave it in the soil for the next crop.  
2. Practice crop rotation: after a cereal like maize or sorghum, plant a different family crop (legume or brassica) to break pest and disease cycles and balance nutrient use.  
3. Keep the soil covered between main crops with fast-growing cover crops like sunn hemp, mucuna (velvet bean) or dolichos; their roots add organic matter and their leaves protect the soil from sun and erosion.  
4. When the cover crop is knee-high, slash it and incorporate the green material lightly into the topsoil—this “green manure” feeds soil organisms and improves structure.  
5. Leave crop residues (maize stalks, bean haulms) on the field or chop and mix them into the soil instead of burning; residues add carbon and reduce moisture loss.  
6. Plant scattered agro-forestry trees such as calliandra, leucaena or grevillea along boundaries or contours; falling leaves provide continuous mulch and deeper roots pull up nutrients.  
7. Apply well-made compost or decomposed farmyard manure at planting time—about one debes (20 kg) per planting hole for fruit trees or one wheelbarrow per 10 m² for field crops—to boost organic matter and microbial life.  
8. Avoid continuous tillage; practice minimum tillage or use planting basins so soil organisms can build stable channels that improve water infiltration and root growth."
32,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are some organic methods of controlling pests and diseases in bean crops?","1. Start with clean, certified or disease-tolerant seed (e.g., KK 8, GLP 92) and treat it with wood-ash or Trichoderma powder before sowing to keep soil-borne fungi low.  
2. Rotate beans with maize, sorghum, cassava or vegetables for at least two seasons to break cycles of root-knot nematodes, anthracnose and bacterial blight.  
3. Rogue out and burn any plant that shows severe mosaic, rust or blight symptoms, and plough under or compost crop residues deeply after harvest to remove disease sources.  
4. Give beans enough space—about 45 cm between rows and 10 cm within the row—and avoid overhead watering late in the day so leaves dry quickly, limiting rust and angular leaf spot.  
5. Intercrop beans with maize, sunflower, garlic or coriander; the mixed smell and canopy confuse aphids, bean fly and pod-borers while attracting their natural enemies.  
6. Once a week spray a homemade extract of 200 g crushed neem leaves or seeds soaked overnight in 10 L water plus a spoon of mild soap; strain and spray both leaf surfaces to repel aphids, whiteflies and caterpillars.  
7. Early in the morning dust wet foliage with a mixture of one cup wood ash and one cup fine sand to scratch and dehydrate bean beetles and reduce egg-laying.  
8. Conserve beneficial insects by planting flowering strips of sunflower, desmodium or crotalaria at field edges and avoiding broad-spectrum chemicals; ladybirds, lacewings and parasitic wasps will keep aphids and pod-borers in check.  
9. At first sign of small caterpillars, apply Bacillus thuringiensis (Bt) bio-pesticide at 1 g per litre of water; this kills them without harming people or useful insects.  
10. Keep borders weed-free, destroy volunteer bean plants, and clean knives and hoes when moving between fields to stop viruses and bacteria from hitch-hiking to healthy crops."
33,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the diseases that occur in rice crops?  ","Rice can be attacked by several common diseases. The most frequent in Kenya are: 1) Rice blast – dark, spindle-shaped spots on leaves and necks that can cause plants to lodge. 2) Bacterial leaf blight – yellow water-soaked streaks starting at the leaf tips and edges, turning brown and dry. 3) Sheath blight – oval green-gray lesions on leaf sheaths that later join and rot the stem base. 4) Brown spot – small circular brown spots with a lighter centre on leaves and grains, often linked to poor soil fertility. 5) Sheath rot – reddish-brown lesions on the upper leaf sheath enclosing the panicle, reducing grain filling. 6) Rice yellow mottle virus (RYMV) – mottled yellow leaves, stunting and poorly filled panicles, spread by beetles and contaminated tools. 7) Tungro disease – yellow-orange leaves and stunted plants, spread by green leafhoppers. 8) Stem rot – black lesions at the water line that hollow out stems and cause lodging. Good seed selection, proper spacing, balanced fertiliser use and timely fungicide or bactericide sprays help to keep these diseases under control."
34,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: There is a lot of grass in the paddy, what are potential solutions?","1. First, puddle the field well and maintain 5-7 cm standing water from about 3 days after transplanting until the rice starts to tiller; most grass weeds cannot sprout or survive under continuous flooding.  
2. Always use clean, weed-free seed and, if you drill or broadcast, pre-germinate the seed so rice emerges faster than the grass.  
3. Plant in straight rows (20 × 20 cm spacing) so you can pass a simple cono-weeder or do hand weeding easily.  
4. Hand-weed or run the cono-weeder twice: once at 15-20 days after transplanting and again at 30-35 days; removing the weed before it sets seed saves work next season.  
5. If grasses are still a problem, apply a pre-emergence herbicide such as Butachlor 1.5 litres/ha (or Pendimethalin 1 litre/ha) within 3 days of sowing/ transplanting, keeping a thin film of water on the soil.  
6. For grass that escapes, spray an early post-emergence herbicide like Bispyribac-sodium (10 percent SL) at 30 ml per acre in 200 L water when the rice is 2-3 leaves old; drain water before spraying and flood again 24 hours later.  
7. Keep field bunds, canals and entry points clean because grass seeds from the edges are the main source of new infestation.  
8. Finally, rotate rice with a legume or dry-land crop once every few years to break the life-cycle of stubborn grass species and improve soil fertility at the same time."
35,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: Which onion seed is good?  ","Choose certified seed of a variety that fits your climate, market and management level. For most Kenyan smallholders the best-performing hybrids are Red Coach F1, Jambar F1, Red Passion F1 and Red Comet F1; they give 25-35 t/acre, have uniform deep-red bulbs and store for 3-4 months. In hotter, drier areas like Machakos or Kajiado, Super Yali F1 and Red Creole (open-pollinated) tolerate heat and water stress better. In cooler highland zones such as Nyandarua or Mt Kenya, Neptune F1 and Domsa F1 form bigger bulbs and resist downy mildew. Always buy sealed, KEPHIS-certified packets from a reputable agro-dealer; seed that is loose, re-packed or much cheaper is often low-germinating or diseased. Check the label for germination above 85 %, production date within 12 months and treated (usually pink-coated) against seed-borne diseases. Store unopened seed in a cool, dry place and use within one season. Finally, good seed still needs good nursery management, timely transplanting, fertiliser and irrigation to realise its full yield potential."
36,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How to prepare a room to grow button mushrooms?  ","1. Choose a clean, enclosed store-like room (about 3 m × 4 m or bigger) with a cement floor and walls that can be washed; block all holes to keep out insects and rodents.  
2. Scrub the floor and walls, then white-wash them with a mixture of 40 kg agricultural lime in 20 L water plus 500 mL household bleach or 4 % formalin; close the room for 48 hours to disinfect.  
3. After airing out, install 3–4-tier wooden or metal racks, leaving at least 60 cm between shelves and 50 cm between rows for easy movement.  
4. Cover all windows and light gaps with fine insect-proof netting and dark polythene because button mushroom spawn needs darkness during the first 14–18 days (spawn-run stage).  
5. Fit a simple thermometer-hygrometer and aim for 22–25 °C and 70–80 % humidity during spawn run, then 16–20 °C and 85–90 % humidity to trigger fruiting; sprinkle water on the floor or use a hand sprayer to raise humidity.  
6. Provide gentle, filtered ventilation (e.g., a small fan duct with wet gunny sack filter) to remove stale air without causing strong drafts.  
7. Keep the room pest-free: dip feet in a 5 % bleach foot-bath before entry, allow only clean tools and clean water inside, and pick mushrooms with clean hands.  
8. Use well-pasteurised composted substrate (wheat straw + chicken manure) filled into 15–20 cm deep trays or 10 kg perforated polythene bags, and spawn at 0.7–1 % of wet substrate weight.  
9. Once the white mycelium fully colonises the compost, apply a 2-cm layer of sterile casing soil (60 % topsoil, 40 % well-sieved sand, pH 7-7.5) and keep it moist but not wet until button mushrooms appear 18–25 days later."
37,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: When can you cultivate paddy in Kenya?  ","The right time depends on how you get water.  
1. In the large irrigation schemes (Mwea, Ahero, West Kano, Bunyala, Tana), farmers normally take two crops a year: raise the nursery in June–July, transplant in July–August and harvest in November–December; then plant or ratoon again in January–February and harvest in May–June.  
2. As long as you have continuous irrigation, you can follow this same two-season calendar anywhere in Kenya.  
3. If you rely on rainfall only, sow or transplant at the start of the long rains (March–April) and harvest in August–October.  
4. In wetter coastal or lake-basin areas you can also plant with the short rains in October–November and harvest in February–April.  
5. Avoid planting when night temperatures are below 15 °C or when you cannot keep the field flooded for at least three months.  
6. Start your nursery 25–30 days before transplanting and puddle and level the main field early for good water control.  
7. Choose early-maturing, cold-tolerant varieties (e.g., BW196, NERICA 4) if you farm in cooler highland valleys.  
8. Check with your local water users’ association or extension officer for the exact planting window, because they regulate canal water deliveries."
38,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: When can you cultivate onions?  ","In most parts of Kenya you can grow onions almost any time of the year, but you will get the best yields if bulbs mature during a fairly dry, sunny spell. Plan your nursery 6–8 weeks before the expected start of that dry period. For the long-rains season, sow seed in nurseries around February–March and transplant in April–May so that bulbs fill and cure during the June–August dry months. For the short-rains season, sow in August–September and transplant in October–November so bulbs mature from December to February, when rainfall is low. In irrigated areas like parts of Kirinyaga, Kajiado or Taveta you can plant any month, provided you can keep the field moist during the first 2–3 months and reduce water when bulbs start to swell. Avoid transplanting when heavy continuous rains are expected, as too much moisture causes fungal diseases and rots. High-altitude areas need 15–20 extra days because cooler temperatures slow growth. Always choose well-drained land, rotate away from other Allium crops for at least 2 years, and use certified seed of a variety suited to your altitude and market."
39,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can I plant mushrooms?","1. Start with an easy-to-grow species such as oyster mushroom and buy clean, certified spawn from a reputable lab (e.g., KALRO, JKUAT or private suppliers).  
2. Prepare a cheap, locally available substrate like chopped wheat straw, sugar-cane bagasse, banana leaves or cotton waste; soak it in water, then pasteurise it by boiling or steaming for 1 hour to kill insects and moulds, drain and cool.  
3. Fill 1–2 kg transparent polyethylene bags in layers: 4 cm of substrate, a thin sprinkle of spawn, and repeat until full, finishing with substrate; press lightly and tie the bag mouth.  
4. Keep the bags in a clean, dark room at 24–28 °C for 14–20 days—the white mycelium should completely cover the substrate (“spawn run”).  
5. When bags turn fully white, make 5–6 small holes or cut off the plastic top and transfer them to a humid, shaded fruiting house made of mats, wood or brick.  
6. Maintain 80–90 % humidity and 20–25 °C temperature by misting water 2–3 times a day and allowing gentle air movement; avoid direct sunlight or strong wind.  
7. Tiny “pin heads” appear in 3–5 days; harvest clusters when caps are still curved by twisting, not cutting, and place them in a clean basket.  
8. Each bag gives 3–4 flushes at 7-day intervals, yielding about 1 kg fresh mushrooms per 1 kg dry substrate.  
9. After the last flush, remove spent substrate and use it as organic compost for vegetables, then wash the room with bleach or lime to prevent disease carry-over.  
10. Record inputs and sales: with good hygiene and market links (hotels, roadside stalls, supermarkets), a small 50-bag unit can return its set-up cost in one or two production cycles."
40,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What diseases are caused by mushrooms?  ","Most mushrooms that sprout in fields simply feed on dead organic matter, but a few of their relatives can infect crops.  
1. Armillaria spp. (honey mushrooms) attack roots of coffee, avocado, macadamia, tea and many other trees, causing root rot and die-back.  
2. Ganoderma spp. (bracket or shelf mushrooms) cause basal stem rot in coconut, oil-palm, banana and some cereals.  
3. Sclerotium rolfsii forms small tan mushrooms and brings Southern blight/foot rot in groundnut, beans, tomato, pepper and other vegetables.  
4. Rhizoctonia solani, a close mushroom relative, causes damping-off and stem canker in many seedlings.  
5. Sclerotinia sclerotiorum makes tiny cup-shaped mushrooms (apothecia) that lead to white mold in beans, sunflower and many vegetables.  
6. All these diseases thrive in warm, moist, poorly drained soils and in fields with infected stumps or plant debris.  
7. Uproot and burn infected stumps, improve drainage, rotate with non-host crops for at least three years, and use resistant varieties if available.  
8. Keep seedbeds well aerated to reduce damping-off, and avoid piling mulch against stems.  
9. Finally, never eat wild mushrooms unless you are absolutely sure they are edible; some can poison people and livestock."
41,"You provide smallholder farmers in Kenya with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What types of mushrooms are there?","Farmers commonly divide mushrooms into three main groups:

1. Edible, easy-to-grow species such as oyster (Pleurotus spp.), white button/portobello (Agaricus bisporus), straw mushroom (Volvariella volvacea) and milky mushroom (Calocybe indica).  
2. Wood-loving, higher-value species like shiitake (Lentinula edodes), enoki (Flammulina velutipes) and wood ear (Auricularia spp.).  
3. Medicinal or specialty species such as reishi (Ganoderma lucidum), lion’s mane (Hericium erinaceus) and chaga (Inonotus obliquus), which are usually dried and sold as powders or teas.

Most Kenyan smallholders start with oysters because they tolerate a wide temperature range, grow on cheap crop wastes (maize stalks, banana leaves, coffee husks) and can be harvested in three weeks. White button mushrooms need cooler houses (16-20 °C) and sterilised compost, so production costs are higher but market prices are good. Always distinguish these cultivated types from wild mushrooms, because many wild species are poisonous."
