question_id,prompt,answer
32,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can soil health be improved with crops?","Namaste farmer-ji! There are several effective ways to improve your soil health through crop management. First, practice crop rotation by growing different crops in sequence - for example, follow cereals with legumes like pulses, which add nitrogen to the soil. Always keep your soil covered either with growing crops or crop residues to prevent erosion and retain moisture. Include green manure crops like dhaincha or sunn hemp, which you can plough back into the soil to add organic matter. Grow leguminous cover crops between main crop seasons to naturally fix nitrogen. Leave crop residues in the field instead of burning them, as they decompose to enrich soil organic matter. Add farmyard manure or compost regularly to improve soil structure and fertility. Minimize tillage operations to protect soil structure and beneficial organisms. Avoid excessive chemical fertilizers which can harm soil biology in the long run. With these practices, you will see improved soil structure, water retention and crop yields over time."
33,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are some organic methods of controlling pests and diseases in bean crops?","There are several effective organic methods to control pests and diseases in your bean crop. First, practice crop rotation by not growing beans in the same field for at least 2-3 years to break pest and disease cycles. Use neem oil spray (mix 5ml neem oil with 1 liter water) to control insects like bean beetles and aphids - spray early morning or evening every 7-10 days. Plant marigolds or basil between bean rows as these companion plants naturally repel many harmful insects. For fungal diseases, ensure proper spacing between plants and avoid overhead irrigation to reduce humidity. Make a natural pesticide by mixing crushed garlic (10-12 cloves) and hot chili (2-3 peppers) in 1 liter water, strain and spray on affected plants. Remove and destroy any diseased plants immediately to prevent spread. Encourage beneficial insects like ladybugs by avoiding chemical pesticides. Maintain healthy soil by adding compost, as strong plants better resist pests and diseases. Consider using sticky yellow traps to catch flying pests like whiteflies."
34,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the diseases that occur in rice crops?  ","Several major diseases can affect your rice crop, and it's important to identify them early for proper management. Blast disease, caused by a fungus, shows diamond-shaped spots on leaves and can affect the neck and panicles, typically appearing during humid conditions. Brown spot disease creates dark brown spots on leaves and can be severe if your soil lacks nutrients, especially potassium. Bacterial leaf blight shows water-soaked yellow to white stripes on leaves, spreading quickly in wet conditions and high temperatures. Sheath blight appears as oval spots on the leaf sheath near the water level and moves upward, common in dense canopies. False smut transforms individual grains into yellow-green balls, occurring mainly during flowering in humid weather. Tungro virus, spread by leafhoppers, causes yellow-orange leaf discoloration and stunted growth. To manage these diseases, use resistant varieties, maintain proper spacing, avoid excess nitrogen, ensure balanced fertilization, and keep your field clean of crop debris. If you notice any of these symptoms, please consult your local agricultural extension office for specific control measures suitable for your area."
35,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: There is a lot of grass in the paddy, what are potential solutions?","There are several effective ways to control grass weeds in your paddy field. First, ensure proper land leveling and maintain correct water depth (5-7 cm) as most grass weeds cannot grow well in standing water. For immediate control, you can hand-weed when the rice is 15-20 days old, as the weeds are easier to pull out at this stage. If using herbicides, apply pre-emergence herbicides like Butachlor within 3 days of transplanting, or post-emergence herbicides like Bispyribac sodium when weeds are young (2-3 leaf stage). Practice crop rotation with non-grass crops like pulses to break the weed cycle. Use clean seed and ensure your seedlings are healthy and vigorous so they can compete better with weeds. Consider growing rice in closer spacing (20x15 cm) to reduce space for weeds to grow. If possible, use the stale seedbed technique - prepare the field 2-3 weeks before planting, allow weeds to emerge, and then destroy them before transplanting rice."
36,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: Which onion seed is good?  ","For good onion production, I recommend using certified seeds from reliable companies like Mahyco, Syngenta, or government agricultural centers. Popular and proven varieties for Indian conditions include Nasik Red, Agrifound Dark Red, and Bhima Super - these give high yields and store well. The seeds should be fresh (less than 1 year old), have germination rate above 80%, and be free from physical damage or discoloration. For kharif season, choose varieties like N-53 or Agrifound Dark Red, while for rabi season, Pusa Red or Nasik Red work well. Depending on your local climate and market demand, I can suggest specific varieties - please tell me your location and when you plan to sow. Remember to always check the expiry date and purchase seeds from authorized dealers who provide a quality guarantee. Good quality seeds may cost more initially but give much better returns through higher yields and quality produce."
37,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How to prepare a room to grow button mushrooms?  ","For growing button mushrooms, you need a clean, dark room with good ventilation and the ability to maintain temperature between 20-25°C. First, thoroughly clean and disinfect the room using bleach solution to prevent contamination. Install shelves or racks made of wood or metal, keeping them 45-60 cm apart vertically to accommodate mushroom beds. Cover windows to control light, as button mushrooms prefer darkness, but ensure you have proper ventilation through small fans or windows that can be opened when needed. The room should have a water source nearby and preferably a concrete floor for easy cleaning. Maintain humidity between 80-85% by spraying water on walls and floor or using a humidifier. For small-scale growing, a room size of 3x3 meters is sufficient to start with. Install a thermometer and humidity meter to monitor conditions regularly. Before starting cultivation, run the room empty for 2-3 days to stabilize temperature and humidity conditions."
38,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: When can you cultivate paddy in Bihar?  ","In Bihar, you can cultivate paddy in two main seasons - Kharif (main season) and Garma (summer season). For Kharif paddy, start nursery preparation in June and transplant in July-August when monsoon arrives, with harvest in November-December. For Garma paddy, prepare nursery in February-March and transplant in March-April, with harvest in June-July before monsoon. Choose early-maturing varieties like Sahbhagi, Rajendra Bhagwati or MTU-1010 for Kharif, and heat-tolerant varieties like Rajendra Bhagwati or BR-11 for Garma season. For best results in Kharif, transplant 21-25 day old seedlings when monsoon is well established. In Garma season, ensure you have reliable irrigation as the crop needs regular watering during hot summer months. Make sure soil is well-prepared and leveled before transplanting in both seasons. Always use certified seeds from reliable sources and follow recommended spacing of 20x15 cm."
39,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: When can you cultivate onions?  ","Onions can be grown in both rabi (winter) and kharif (monsoon) seasons in India, but rabi season (October-November planting) generally gives better yields and quality. For rabi onions, transplant seedlings in October-November when temperatures are mild (20-25°C), while kharif onions are transplanted in June-July before monsoon rains. The best varieties for rabi season are Pusa Red, Pusa Madhavi and N-53, while for kharif season choose Agrifound Dark Red or Bhima Super. Your local area's climate will determine the ideal planting time - in cooler regions plant earlier in the season, in warmer regions plant later. Ensure your soil temperature is around 15-20°C for good seed germination. Onions need 3-4 months from transplanting to harvest. For best results in kharif season, use raised beds to prevent waterlogging during monsoon rains. I recommend starting with rabi season cultivation as a new onion farmer since disease and pest pressure is lower in winter."
40,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can I plant mushrooms?","Mushroom cultivation is a good way to earn additional income with little land. First, choose which type you want to grow - oyster mushrooms are easiest for beginners. You'll need clean wheat or paddy straw as growing material, which must be chopped into 2-3 inch pieces and pasteurized by soaking in hot water (65-70°C) for 1-2 hours to kill harmful organisms. After cooling, mix mushroom spawn (available from agricultural centers) with the treated straw and fill this mixture into clean plastic bags with small holes for air. Keep these bags in a dark, humid room at 20-28°C temperature - a simple shed with regular water spraying works well. White thread-like growth will appear in 15-20 days, followed by mushroom buds after another week. Harvest mushrooms when they are fully grown but before they flatten out completely. One bag can give 3-4 harvests over 2-3 months if maintained properly with regular watering and good hygiene."
41,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What diseases are caused by mushrooms?  ","Mushrooms can cause several dangerous diseases in humans if you consume poisonous varieties. The most common mushroom-related illnesses include severe stomach pain, vomiting, diarrhea, and in extreme cases, liver and kidney damage or even death. Only eat mushrooms that you have bought from reliable sellers or those that have been properly identified by experts - never collect wild mushrooms without proper knowledge. Some dangerous mushrooms like Death Cap (Amanita phalloides) look very similar to edible varieties, making them particularly risky. For farmers, some mushrooms can also cause crop diseases - for example, mushroom root rot can damage crops like wheat, maize, and vegetables by attacking their roots. If you see unusual mushrooms growing in your fields, particularly during rainy season, consult your local agricultural extension officer for proper identification and management advice. Remember that while some mushrooms are dangerous, many cultivated varieties like Button mushroom and Oyster mushroom are completely safe and nutritious when grown properly."
42,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What types of mushrooms are there?","There are several mushroom types that you can grow successfully as a smallholder farmer in India. Button mushrooms (white or brown) are the most popular and easiest to grow, especially during winter months when temperatures are 15-25°C. Oyster mushrooms are another excellent choice as they grow well in warmer temperatures (20-30°C) and can be cultivated year-round using wheat or paddy straw. Shiitake mushrooms grow on wooden logs or sawdust and have good market value, but require more skill to grow. Milky mushrooms are well-suited for hot Indian summers and can be grown at temperatures of 25-35°C. For beginners, I recommend starting with either button mushrooms in winter or oyster mushrooms, as they are less complicated to grow and have reliable yields. These mushrooms also have good local market demand and provide quick returns within 2-3 months of starting cultivation."
