question_id,prompt,answer
31,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How to treat lameness in animals?  ","# Treating Lameness in Animals

First, identify the cause by examining the animal's feet and legs for injuries, swelling, heat, or abnormal hoof growth. Clean the affected foot thoroughly with clean water and antiseptic solution to remove dirt and identify any foreign objects like thorns or stones. For hoof infections, apply antibiotic ointments or copper sulfate solution (1%) and keep the animal in a clean, dry area until healing occurs. Provide soft bedding and restrict movement for animals with severe lameness to promote healing. Ensure proper nutrition with adequate calcium, phosphorus, and other minerals to strengthen bones and prevent nutritional causes of lameness. Trim hooves regularly (every 3-4 months) to prevent overgrowth and abnormal walking patterns. For severe or persistent lameness, contact your local veterinarian as the animal may need antibiotics, anti-inflammatory medications, or other treatments. Prevent future problems by maintaining clean, dry housing and providing proper flooring that isn't too hard or slippery. Lastly, isolate animals with infectious causes of lameness to prevent spread to your other livestock."
32,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can soil health be improved with crops?","# Improving Soil Health with Crops

Practicing crop rotation by alternating crops like cereals with legumes (pulses) prevents disease buildup and balances soil nutrients. Growing green manure crops such as dhaincha or sunn hemp and plowing them back into the soil adds organic matter and nutrients. Cover crops like mustard or moong bean protect your soil during off-seasons and reduce erosion. Intercropping legumes (like pigeon pea) with your main crop improves nitrogen in soil naturally without expensive fertilizers. Leave crop residues in the field instead of burning them, as they decompose to feed beneficial soil organisms. Apply farmyard manure or compost to increase organic matter and improve soil structure. Minimize plowing where possible to maintain soil structure and preserve earthworms and helpful microbes. Growing deep-rooted crops like pigeon pea or safflower helps break compacted soil layers and improves water infiltration. Try mixed cropping systems that include different plant types to maintain balanced soil ecology."
33,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are some organic methods of controlling pests and diseases in bean crops?","# Organic Pest and Disease Control Methods for Bean Crops

Regularly inspect your bean plants to catch problems early and remove diseased leaves or heavily infested plants to prevent spread. Practice crop rotation by not growing beans in the same field for 2-3 years to break pest and disease cycles. Use companion planting with marigolds, basil, or mint which repel many bean pests, while planting coriander and sunflowers can attract beneficial insects that eat pests. Apply neem oil spray (mix 5ml neem oil with 1 liter water and a few drops of soap) weekly during pest outbreaks to control aphids, beetles, and many other insects. Make homemade garlic-chili spray by crushing 10 garlic cloves and 3-4 hot chilies in 1 liter of water, strain after 24 hours, and spray on plants to repel insects. Maintain proper plant spacing (about 30cm between plants) to increase air circulation and reduce fungal diseases. Apply wood ash around plants to deter many crawling insects, but avoid touching the stems directly. Water at the base of plants in the morning to keep foliage dry and prevent fungal diseases like rust and powdery mildew."
34,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the diseases that occur in rice crops?  ","# Common Rice Diseases in India

Rice crops are affected by several major diseases that can significantly reduce your yields:

**Rice blast** causes diamond-shaped spots on leaves and can affect all above-ground parts of the plant, especially during cloudy, rainy weather.

**Bacterial leaf blight** creates water-soaked yellowish stripes that turn whitish-gray and dry out, often appearing after heavy rains or flooding.

**Sheath blight** forms oval-shaped lesions on leaf sheaths near the water line that can spread upward, eventually causing patches of dried plants.

**Brown spot** appears as brown, circular lesions on leaves and can be severe in nutrient-deficient soils.

**False smut** transforms individual grains into greenish-black balls and is common during flowering in humid conditions.

**Bakanae disease** causes unusually tall, thin seedlings with yellowish leaves that eventually die.

Early detection is crucial, so regularly inspect your crop and contact your local agricultural extension officer if you notice these symptoms for appropriate treatment advice."
35,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: There is a lot of grass in the paddy, what are potential solutions?","# Managing Grass Weeds in Paddy Fields

Grassy weeds in paddy fields compete with your rice for nutrients and can reduce yields by 30-60% if not controlled. For immediate control, you can manually remove weeds or use a mechanical weeder like a cono-weeder or rotary weeder when your crop is 15-20 days old. Maintaining proper water depth of 5-7 cm in your field can effectively suppress many grass weeds, as most cannot grow in standing water. If weeds are severe, apply appropriate herbicides like Bispyribac sodium or Pretilachlor, following the recommended dose on the package and using proper safety equipment. For long-term prevention, ensure thorough land preparation, use clean certified seeds, practice line transplanting for easier weeding, and consider crop rotation to break weed cycles. Remember that controlling weeds within the first 30 days after planting is most critical, as this is when rice plants are most vulnerable to competition."
36,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: Which onion seed is good?  ","# Selecting Good Onion Seeds

For reliable results, always purchase certified seeds from trusted government outlets or reputable companies to ensure quality and germination. Popular varieties in India include Agrifound Dark Red and Agrifound Light Red (good storage), Pusa Red (widely adaptable), Bhima Super and Bhima Shakti (disease resistant), and N-53 (suitable for kharif season). Choose varieties that match your growing season—rabi (winter) varieties like Pusa Red store better, while kharif varieties like N-53 are more suitable for rainy season. Consider your local market demand—red onions typically fetch better prices in most Indian markets compared to white varieties. Good quality seeds should be uniformly sized, free from damage, and have 70-80% germination rate. Before planting, treat seeds with fungicide like Thiram or Carbendazim to prevent seedling diseases."
37,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How to prepare a room to grow button mushrooms?  ","# Preparing a Room for Button Mushroom Cultivation

Choose a clean, dark room with solid walls that can be thoroughly disinfected using 2% formaldehyde solution or bleach to prevent contamination. The room should maintain temperatures between 18-24°C and humidity of 80-85%, so consider installing a cooler and humidifier if growing during warm seasons. Construct wooden shelves in tiers (3-4 levels) with each shelf about 1 meter wide and 15-20 cm deep to hold the compost beds. Ensure good ventilation with small windows or fans, but avoid direct drafts on the mushroom beds. Cover the floor with clean concrete and ensure walls are free from leaks that could create excess moisture. Before introducing mushroom spawn, the entire room should be sealed and fumigated, then left empty for 2-3 days. For small-scale production, even a 10×10 feet room can yield good harvests if properly prepared and maintained."
38,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: When can you cultivate paddy in Bihar?  ","# Paddy Cultivation Timing in Bihar

In Bihar, you can cultivate paddy (rice) during three main seasons. The primary season is Kharif (monsoon), where nursery preparation begins in May-June, transplanting occurs in June-July after monsoon arrival, and harvesting happens in October-November. For Rabi (winter) paddy, prepare nurseries in November-December, transplant in December, and harvest in March-April. Summer (Garma) paddy cultivation starts with nursery preparation in February, transplanting in March, and harvesting in May-June. Kharif is the most common season as it utilizes natural monsoon rainfall, while Rabi and Summer seasons require reliable irrigation. Your exact planting dates may vary based on local weather conditions, the specific rice variety you choose, and water availability in your area. For best results, use short-duration varieties for Summer season and medium to long-duration varieties for Kharif."
39,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: When can you cultivate onions?  ","# Onion Cultivation Seasons in India

In India, you can cultivate onions in three main seasons. The Kharif (rainy season) crop is planted from July to August and harvested in October-November. Late Kharif onions are planted in October-November and harvested by January-February. Rabi (winter) onions, which generally yield the highest quality crop with better storage potential, are planted from December to January and harvested by April-May. Choose varieties specifically recommended for your region and planting season - for example, N-53, Agrifound Dark Red, and Bhima Super are good for Rabi season. Onions grow best when temperatures are between 13-24°C, with cooler weather during early growth and warmer conditions during bulb formation. Ensure your soil is well-drained with adequate organic matter, as onions don't tolerate waterlogging."
40,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can I plant mushrooms?","# Growing Mushrooms for Smallholder Farmers

For beginners, I recommend starting with oyster mushrooms as they're easiest to grow in India's climate. First, purchase quality mushroom spawn from your local agricultural extension center or reliable supplier. Prepare your substrate using paddy straw, wheat straw, or sugarcane bagasse - chop it into 2-3 inch pieces, then pasteurize by soaking in hot water (80°C) for 1-2 hours. After cooling the substrate to room temperature, mix in the mushroom spawn (about 2-3% of substrate weight) in a clean environment to avoid contamination. Pack this mixture into clean polythene bags with small holes for air exchange, and keep in a dark, humid place (75-85% humidity) at 20-28°C depending on mushroom variety. Within 15-20 days, white fungal growth (mycelium) will cover the substrate, followed by mushroom formation. Harvest mushrooms when caps are fully formed but before they release spores, usually by gently twisting and pulling from the substrate. Most bags will produce 2-3 harvests over several weeks before needing replacement."
41,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What diseases are caused by mushrooms?  ","# Diseases Related to Mushrooms

Mushrooms themselves don't typically cause plant diseases, but some fungi that produce mushrooms can damage crops, like Armillaria (honey fungus) which causes root rot in many fruit trees and crops. For farmers growing mushrooms, diseases like bacterial blotch, green mold, and cobweb disease can affect your mushroom cultivation and reduce yields. Some wild mushrooms are poisonous to humans and livestock, causing symptoms ranging from stomach upset to liver failure or even death if consumed. For mushroom growers, contamination from competing fungi is a common problem that can ruin entire crops if proper sterilization isn't maintained. If you're cultivating edible mushrooms, maintain clean growing conditions and control temperature and humidity to prevent diseases. For crop protection, practice good field sanitation, crop rotation, and remove any mushrooms growing near valuable crops, especially during monsoon season. If you notice unusual mushrooms in your fields or symptoms of fungal disease in your crops, please consult your local agricultural extension office for specific identification and management advice."
42,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What types of mushrooms are there?","# Types of Mushrooms for Smallholder Farmers

Mushrooms are broadly classified into edible, medicinal, and poisonous categories, with only the first two being suitable for farming. For small-scale cultivation in India, the most profitable edible varieties include Button mushroom (Agaricus bisporus), Oyster mushroom (Pleurotus species), and Paddy straw mushroom (Volvariella volvacea), which grow well in different seasons and require minimal space. Shiitake (Lentinula edodes) and Milky mushroom (Calocybe indica) are also gaining popularity among Indian farmers due to their good market value and adaptability to tropical conditions. Medicinal varieties like Reishi (Ganoderma lucidum) and Lion's Mane (Hericium erinaceus) offer health benefits and fetch premium prices but require more controlled growing conditions. Each type requires specific growing media - button mushrooms need composted substrate, while oyster mushrooms grow well on agricultural waste like straw or sawdust. For beginners, I recommend starting with oyster mushrooms as they're the easiest to grow, most tolerant to temperature variations, and have a quick harvest cycle of 3-4 weeks."
