question_id,prompt,answer
31,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How to treat lameness in animals?  ","1. First, isolate the lame animal in a clean, dry pen so it does not worsen the injury.  
2. Gently lift and clean the affected foot or limb, removing dirt and manure with clean water and a soft brush.  
3. Look for cuts, stones, swelling or signs of infection (redness, heat, foul smell).  
4. If you see a wound or abscess, trim away dead tissue with clean tools and apply an antiseptic like iodine or copper sulphate solution.  
5. For severe swelling or pain, give a veterinarian-approved anti-inflammatory injection or oral medicine as directed.  
6. Dip the hooves regularly (2–3 times a week) in a copper sulphate or formalin footbath to prevent infection.  
7. Provide soft, dry bedding and a balanced diet with minerals (especially zinc and biotin) to strengthen hooves.  
8. Call your local animal health worker or veterinarian if the animal does not improve in 3 days or if lameness is very painful."
32,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can soil health be improved with crops?","1. Include legume crops (such as pigeon pea, mung bean or cowpea) in your crop rotation, because their roots host bacteria that fix nitrogen and raise soil fertility.  
2. After harvesting, grow a quick cover crop (sunhemp, dhaincha or cowpea) and plow it under as green manure two to four weeks before planting your main crop.  
3. Rotate cereals (rice, wheat, maize) with legumes and oilseed crops to break pest and disease cycles and balance nutrients.  
4. Intercrop a short-duration legume with your main crop (for example, maize + black gram) to add organic matter and keep the soil covered.  
5. Grow deep-rooted crops (sorghum, pearl millet, pigeon pea) occasionally to loosen compacted layers and improve water infiltration.  
6. Leave crop residues on the field as mulch to conserve moisture, prevent erosion and feed soil microbes.  
7. Add farmyard manure or compost each season to feed beneficial microorganisms and build up soil organic matter over time."
33,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are some organic methods of controlling pests and diseases in bean crops?","1. Rotate beans with non-legume crops (e.g. maize or cereals) each season to break pest and disease cycles.  
2. Choose and plant bean varieties known for resistance to common diseases like rust or mosaic virus.  
3. Keep your field clean by removing and burning any diseased plants or fallen pods right away.  
4. Spray a neem-oil solution (5–10 ml of cold-pressed neem oil per litre of water) every 10–14 days to deter aphids, whiteflies and caterpillars.  
5. Prepare a homemade garlic-chili spray (blend 2 cloves garlic + 2 chilies in 1 L water, strain and spray) as a broad-spectrum repellent.  
6. Encourage beneficial insects—release or attract ladybugs, lacewings and predatory wasps—to feed on bean pests.  
7. Apply well-decomposed compost or vermicompost in furrows at planting to boost plant vigor and disease tolerance."
34,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What are the diseases that occur in rice crops?  ","1. The most common fungal disease is rice blast (caused by Pyricularia oryzae), which shows diamond-shaped lesions on leaves and nodes.  
2. Sheath blight (Rhizoctonia solani) causes grayish-green lesions on leaf sheaths, often near the water line.  
3. Brown spot (Bipolaris oryzae) gives small brown lesions on leaves and grains, weakening the plant.  
4. Bacterial leaf blight (Xanthomonas oryzae) creates yellow stripes along leaf edges that turn brown.  
5. False smut (Ustilaginoidea virens) forms greenish spore balls on the grains, reducing grain quality.  
6. Sheath rot (Sarocladium oryzae) shows greenish-gray lesions on panicle necks and sheaths.  
7. Rice tungro virus, transmitted by leafhoppers, causes stunted growth and yellow-orange leaves."
35,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: There is a lot of grass in the paddy, what are potential solutions?","1. First, drain the field and pull or hand-weed the grass before it flowers, so it cannot drop more seeds.  
2. After weeding, keep 3–5 cm of water in the field to suppress new grass growth until your rice is tall enough.  
3. At 2–3 days after transplanting, you can apply a pre-emergence herbicide such as butachlor (1.0–1.5 kg/ha) mixed in irrigation water.  
4. At 25–30 days after transplanting, if grass still appears, use a post-emergence herbicide like fenoxaprop-p-ethyl or bispyribac-sodium (follow label dose).  
5. Always read and follow the label directions; wear gloves and a mask when mixing or spraying chemicals.  
6. Use a cono-weeder or rotary weeder 2–3 times between rows, starting 10 days after transplanting, to cut young grass shoots.  
7. Rotate your herbicides or combine manual weeding with chemical control to prevent resistance.  
8. Finally, practice crop rotation (for example, rice–mungbean) so grass weeds do not build up year after year."
36,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: Which onion seed is good?  ","1. A good onion seed is a high-yielding, disease-resistant variety suited to your region and season.  
2. For winter (rabi) planting in central and peninsular India, Bhima Super, Nasik Red or Arka Kalyan give firm, globular bulbs with good storage.  
3. For rainy‐season (kharif), short-day types like Arka Abhay, Pusa Red or NHRDF Red perform well.  
4. Always buy certified seed from a government-authorised dealer to ensure purity and germination over 85%.  
5. Before sowing, treat seed with a fungicide such as Thiram to prevent damping-off.  
6. Plant seedlings at 8–10 cm spacing in well-drained, fertile soil.  
7. Apply a balanced dose of NPK fertilizer and irrigate regularly without waterlogging.  
8. With this package of practices you can expect healthy crops yielding 25–30 t/ha."
37,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How to prepare a room to grow button mushrooms?  ","1. Choose a small, clean room or shed with a flat, cemented floor and smooth walls.  
2. Wash walls and floor with a mild detergent, rinse, then spray a disinfectant (e.g. 1% bleaching powder solution) to kill pests and pathogens.  
3. Seal all cracks around doors and windows with cement or silicone to keep out flies and rodents.  
4. Build simple shelves or benches about 60–75 cm high, using bricks and wooden planks or metal frames, leaving 60 cm between shelves.  
5. Cover benches with clean polyethylene sheets or trays for easy cleaning and to hold compost.  
6. Install a low-speed fan or vent for gentle air exchange; avoid direct drafts on the beds.  
7. Hang a simple misting system or use hand-spray to maintain 85–90% humidity.  
8. Keep the room temperature steady at 16–20 °C with simple insulation (blankets on walls) or a small heater in cold months.  
9. Provide very low, indirect light—one 8–12 W LED bulb or shaded window is enough.  
10. Ensure good drainage and clean the room fully between each crop cycle."
38,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: When can you cultivate paddy in Bihar?  ","In Bihar you can grow paddy in three main seasons:

1. Aus (pre-monsoon): sow April–May, transplant May–June and harvest by July.  
2. Aman (kharif or main rainy crop): prepare land in May–June, raise nursery in June, transplant in July–August and harvest in October–November.  
3. Boro (irrigated winter crop): raise nursery in December–January, transplant in January–February and harvest in April–May.  

Most smallholders focus on the Aman crop under the southwest monsoon. Choose varieties and planting dates that suit your local rainfall and irrigation availability."
39,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: When can you cultivate onions?  ","You can grow onions in three main seasons in India:  
1. Rabi season (winter onion): sow seeds in September–October, transplant seedlings in November–December and harvest in March–April.  
2. Kharif season (monsoon onion): sow in May–June when rains start, transplant in June–July and harvest in October–November.  
3. Summer season (late onion): sow in January–February, or use roots/bulbs from previous crop, and harvest in May–June.  
In North India, Rabi onions are most common; in South India both summer and Kharif onions do well.  
Choose your season based on local climate and water availability.  
Ensure well-drained soil and adequate irrigation at bulb-filling stage for best yields."
40,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: How can I plant mushrooms?","1. Choose an easy-to-grow variety such as oyster (Pleurotus) or paddy straw mushrooms.  
2. Collect clean rice or wheat straw, chop it into 5–10 cm pieces, then soak overnight in water.  
3. Drain and heat-pasteurize the straw by steaming or boiling for 1–2 hours to kill unwanted organisms.  
4. Let the substrate cool to room temperature and drain excess water so it’s moist but not dripping.  
5. Mix in good-quality mushroom spawn (available from local suppliers) at about 3–5 % of the wet straw weight.  
6. Pack the spawn-mixed straw into clean polythene bags or small wooden beds, leaving some air space.  
7. Incubate in a dark, warm (24–28 °C), and clean place for 14–21 days until the straw turns white with mycelium.  
8. Move bags to a cropping room with indirect light, high humidity (85–90 %), and good air exchange; cut small holes in the bags for mushrooms to grow out.  
9. Keep humidity high by misting water twice daily, and harvest mushrooms when caps open, usually 5–7 days after first pinheads appear."
41,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What diseases are caused by mushrooms?  ","1. Some wild mushrooms produce toxins that, if eaten, cause human illness.  
2. The most common syndrome is gastrointestinal upset—nausea, vomiting and diarrhea.  
3. Amanita phalloides (“death cap”) contains amatoxins that destroy liver and kidney tissue and can be fatal.  
4. False morels (Gyromitra spp.) have gyromitrin, which can trigger seizures and liver damage.  
5. Amanita muscaria (fly agaric) carries muscimol and ibotenic acid, leading to hallucinations, confusion and drowsiness.  
6. Cortinarius mushrooms with orellanine can cause delayed kidney failure days after eating.  
7. Mushroom‐farm workers who breathe high spore levels can develop a lung inflammation called hypersensitivity pneumonitis (“farmer’s lung”).  
8. Always have mushrooms identified by an expert before harvesting or eating to prevent these serious diseases."
42,"You provide smallholder farmers in India with high quality agricultural advice and information. Please respond to the following question like an agronomist or agricultural extension agent would respond to a smallholder farmer. Be factually correct, precise and make the response understandable for a smallholder farmer. Do not use more than 10 sentences.

Question: What types of mushrooms are there?","1. Mushrooms fall into three main groups by how they grow: saprophytic (they feed on dead matter), mycorrhizal (they live in partnership with living plants), and parasitic (they live on and harm other living organisms).  
2. Saprophytic mushrooms are the easiest to grow and include the common button mushroom (Agaricus bisporus), oyster mushroom (Pleurotus spp.), and milky mushroom (Calocybe indica).  
3. Button mushrooms have a smooth white or brown cap and are often grown on compost.  
4. Oyster mushrooms have fan-shaped caps and can be grown on straw or sawdust.  
5. Milky mushrooms have thick white caps and do well in warm, humid climates like much of India.  
6. Mycorrhizal mushrooms such as porcini (Boletus edulis) and matsutake (Tricholoma matsutake) grow in forests in partnership with tree roots and are hard to cultivate.  
7. Parasitic mushrooms like the honey fungus (Armillaria spp.) attack living trees and are not grown for food.  
8. Each type has its own growing needs and nutritional benefits, but for small farms the saprophytic group (button, oyster, milky) is the most practical to produce."
